,avg,lbound,ubound,sums
250,-42.50265996024411,-90.96223143536017,5.956911514871955,-8500.531992048822
251,-23.307024892947112,-64.06885281192447,17.45480302603025,-4661.404978589422
252,-1.4232741073157655,-4.270703425565807,1.4241552109342759,-284.6548214631531
253,-56.06153313910913,-104.64659329110987,-7.476472987108394,-11212.306627821827
254,-33.75734345488209,-80.79554300244702,13.28085609268284,-6751.468690976419
255,-44.032439285312,-92.16719949771692,4.102320927092926,-8806.4878570624
256,-50.41641424218509,-99.71267386482722,-1.1201546195429586,-10083.282848437018
257,-1.6861473500832722,-3.7762801574486864,0.40398545728214197,-337.22947001665443
258,-40.02425492606162,-88.52573643638254,8.477226584259292,-8004.850985212324
259,-2.900697251770858,-10.39938935593369,4.597994852391976,-580.1394503541716
260,-48.20147737670739,-97.51414020791829,1.111185454503513,-9640.295475341478
261,-37.67094949127541,-85.59502663682386,10.253127654273044,-7534.189898255081
262,-28.091733527450774,-71.83897619322487,15.655509138323314,-5618.346705490155
263,-18.98192543714531,-56.337034660305804,18.373183786015186,-3796.3850874290624
264,-40.37458175911208,-88.95537189392697,8.2062083757028,-8074.916351822416
265,-50.602260504681134,-100.52154683719613,-0.6829741721661406,-10120.452100936227
266,-49.11674022828451,-98.53615770133312,0.30267724476409796,-9823.348045656903
267,-28.613837316971978,-73.15932781821832,15.931653184274364,-5722.767463394395
268,-54.90910183016322,-104.78091004388722,-5.037293616439229,-10981.820366032645
269,-56.09342122410124,-105.13715954726288,-7.049682900939601,-11218.684244820248
270,-49.700517489031654,-99.54147267705684,0.1404376989935443,-9940.10349780633
271,-24.281614126660056,-65.12290572133683,16.55967746801672,-4856.322825332011
272,-39.38234425286362,-86.37305084304126,7.608362337314027,-7876.468850572724
273,-61.9171123229538,-110.06445975895294,-13.769764886954661,-12383.42246459076
274,-32.669747998834715,-79.89971401715258,14.560218019483152,-6533.949599766943
275,-44.65173821108037,-92.75279982816983,3.4493234060090856,-8930.347642216075
276,-19.96903203712347,-60.02605514088979,20.08799106664285,-3993.806407424694
277,-52.01073047135509,-101.51292532284688,-2.508535619863288,-10402.146094271018
278,-11.591540684598433,-41.1333349503417,17.950253581144835,-2318.3081369196866
279,-57.956780545243745,-106.37939349534898,-9.534167595138513,-11591.35610904875
280,-56.1619292754723,-105.12282876682261,-7.201029784122007,-11232.38585509446
281,-63.35364407870766,-111.45885734740978,-15.248430810005537,-12670.728815741531
282,-49.53750040678611,-99.00715439636025,-0.06784641721196749,-9907.500081357222
283,-39.51477764805881,-86.8910669870221,7.861511690904479,-7902.955529611761
284,-42.880191059035454,-91.50938308693557,5.749000968864671,-8576.03821180709
285,-1.7655723577605114,-3.7835681496611997,0.2524234341401772,-353.11447155210226
286,-56.91997401273849,-106.03101651928779,-7.808931506189204,-11383.994802547699
287,-63.19898382557828,-111.75622934004656,-14.64173831111001,-12639.796765115656
288,-46.58130425287143,-95.92786888170536,2.765260375962498,-9316.260850574286
289,-50.19418562224359,-99.53148737112646,-0.8568838733607151,-10038.837124448717
290,-37.57764413474313,-84.43082961844974,9.275541348963479,-7515.528826948626
291,-1.48548287834032,-3.516820594948679,0.545854838268039,-297.096575668064
292,-53.06188007705583,-101.92701914794355,-4.196741006168104,-10612.376015411166
293,-60.37122489429043,-107.92814331511516,-12.814306473465692,-12074.244978858085
294,-63.74180675786849,-112.25324995052449,-15.230363565212492,-12748.361351573698
295,-3.70624455554458,-11.178896249537285,3.766407138448126,-741.248911108916
296,-26.24288596465608,-69.53938417352757,17.053612244215405,-5248.577192931216
297,-36.68580566589004,-84.7114355734328,11.339824241652728,-7337.161133178007
298,-37.165294659410094,-84.81323093241045,10.48264161359026,-7433.058931882018
299,-45.00413937673298,-93.05473325212108,3.046454498655116,-9000.827875346597
300,-26.211955040541703,-68.29265080214253,15.868740721059126,-5242.39100810834
301,-54.602054589365345,-103.85553894477925,-5.348570233951428,-10920.410917873069
302,-21.650830522448118,-62.07629146248098,18.774630417584746,-4330.166104489624
303,-41.16790227439206,-89.74374836016636,7.407943811382239,-8233.580454878413
304,-33.920219970857076,-80.85707385909052,13.01663391737636,-6784.043994171416
305,-30.002088104481892,-74.23565382863868,14.231477619674898,-6000.417620896378
306,-22.594015422520297,-62.544476610884146,17.35644576584355,-4518.803084504059
307,-55.506408065624,-105.22158657727107,-5.791229553976926,-11101.2816131248
308,-57.736950596777234,-107.42689322557978,-8.047007967974693,-11547.390119355447
309,-52.12418924571996,-101.19152758048565,-3.0568509109542674,-10424.837849143993
310,-59.759426475566585,-107.55277609366678,-11.96607685746639,-11951.885295113318
311,-55.22280467660843,-103.75598129673139,-6.689628056485468,-11044.560935321686
312,-35.12871601986584,-82.77709075270266,12.51965871297098,-7025.743203973168
313,-58.33411675351146,-106.367088238246,-10.301145268776928,-11666.823350702292
314,-37.475849970373886,-85.4043102672695,10.452610326521722,-7495.169994074778
315,-57.6318281562589,-106.93058825489518,-8.333068057622619,-11526.36563125178
316,-19.27623063922632,-57.75326585032469,19.200804571872048,-3855.246127845264
317,-33.20744260593265,-79.0744662361968,12.659581024331509,-6641.48852118653
318,-29.306519277610505,-72.89171257631057,14.278674021089564,-5861.303855522101
319,-50.81403886155443,-99.53421348808695,-2.0938642350219183,-10162.807772310885
320,-39.52100820269811,-87.38916561548788,8.34714921009165,-7904.2016405396225
321,-49.22891539663003,-99.51838107487832,1.0605502816182621,-9845.783079326005
322,-39.74934588749668,-88.44952477440842,8.950832999415056,-7949.869177499337
323,-47.434963663354004,-96.45445279734383,1.5845254706358318,-9486.9927326708
324,-50.59539229707859,-100.0391256219859,-1.1516589721712691,-10119.078459415718
325,-1.2166934791859958,-2.807792249280105,0.37440529090811325,-243.33869583719917
326,-53.97441312473744,-103.34743845591038,-4.6013877935644985,-10794.882624947488
327,-34.99393858007006,-82.18495765744561,12.1970804973055,-6998.7877160140115
328,-50.7021712933425,-101.05414284362384,-0.3501997430611681,-10140.4342586685
329,-56.47920909048295,-105.09043913113784,-7.867979049828051,-11295.84181809659
330,-44.515519732534045,-94.2190660015603,5.18802653649221,-8903.10394650681
331,-60.89132905503294,-109.82284615098033,-11.959811959085556,-12178.265811006588
332,-45.21911809195165,-94.31315752369491,3.874921339791605,-9043.82361839033
333,-54.93825502434867,-104.258656409237,-5.6178536394603285,-10987.651004869735
334,-52.03320814421955,-101.51362067360364,-2.5527956148354605,-10406.64162884391
335,-22.129989499791694,-62.30243181374111,18.042452814157716,-4425.997899958339
336,-62.010503528897296,-110.55520054563934,-13.465806512155261,-12402.10070577946
337,-32.50280638321823,-79.36538298830749,14.359770221871031,-6500.561276643645
338,-59.5960767492154,-107.57802234816066,-11.61413115027014,-11919.21534984308
339,-0.1316645692117,-5.382065078429947,5.118735940006547,-26.332913842339998
340,-2.8592442636593405,-5.875828446339455,0.15733991902077316,-571.8488527318681
341,-47.27622372439663,-95.95731099063593,1.4048635418426656,-9455.244744879326
342,-52.54889978751391,-102.45572712279264,-2.6420724522351833,-10509.779957502782
343,-37.480519480672164,-85.4052606299515,10.444221668607163,-7496.103896134433
344,-0.991448257650494,-3.0340686628774303,1.0511721475764424,-198.2896515300988
345,-41.546382809796334,-90.79830015831503,7.705534538722361,-8309.276561959266
346,-19.67228680177437,-58.00189737010071,18.65732376655197,-3934.457360354874
347,-1.2959998781077255,-3.177421228637704,0.5854214724222531,-259.1999756215451
348,-9.129672193771274,-35.08938874319747,16.83004435565492,-1825.9344387542546
349,-58.22649576179878,-105.87156254069744,-10.581428982900121,-11645.299152359756
350,-51.97515153162869,-100.97927943677763,-2.9710236264797416,-10395.030306325738
351,-25.982997403345525,-69.31765932663487,17.35166451994382,-5196.599480669105
352,-60.23866579111357,-108.9609225564166,-11.516409025810532,-12047.733158222714
353,-44.32921628193665,-93.68262873310246,5.024196169229157,-8865.84325638733
354,-57.4017615436931,-106.45842695813747,-8.345096129248738,-11480.35230873862
355,-50.82427213986316,-99.87916191646212,-1.7693823632641923,-10164.854427972632
356,-1.1561030183147714,-3.5799096062757285,1.2677035696461858,-231.2206036629543
357,-47.24986660296184,-97.46143465268042,2.9617014467567415,-9449.973320592368
358,-45.05837393274841,-95.29380647595084,5.177058610454033,-9011.674786549682
359,-13.631061820128107,-46.35835517347,19.096231533213786,-2726.2123640256214
360,-64.37408933758523,-112.41297094390546,-16.335207731265008,-12874.817867517046
361,-44.77916208725397,-94.24158858000442,4.68326440549648,-8955.832417450794
362,-65.86835760822518,-113.48748820378502,-18.249227012665344,-13173.671521645036
363,-36.02461774861688,-83.52274836572882,11.47351286849505,-7204.923549723377
364,-61.488011093474924,-110.17954570959252,-12.79647647735733,-12297.602218694985
365,-52.45616315952256,-102.46443093153115,-2.4478953875139737,-10491.232631904511
366,-49.06743891319749,-99.01400649061395,0.8791286642189675,-9813.487782639499
367,-24.72562018610474,-65.90636598719117,16.455125614981682,-4945.124037220949
368,-47.54453390546113,-96.49848017503938,1.4094123641171166,-9508.906781092226
