,losses
178,-0.000932635
179,-0.0010862264
180,-1.2029301e-07
181,-0.0001866436
182,-0.00044950724
183,-0.0007820368
184,-0.0011772299
185,-0.001630981
186,-0.002104268
187,-0.0023658709
188,-0.0024451585
189,-0.0024782398
190,1.5042045e-07
191,-8.743849e-05
192,-0.00021702463
193,-0.00038363933
194,-0.0005827696
195,-0.0008097341
196,-0.001040121
197,-0.001236408
198,-0.0013520371
199,-0.0013367609
200,-3.5849484e-07
201,-0.00047878016
202,-0.0011579198
203,-0.0020038497
204,-0.002945088
205,-0.0036428303
206,-0.0033476804
207,-0.0026631511
208,-0.0024488822
209,-0.0028861912
210,-2.6486137e-07
211,-6.144871e-05
212,-0.00018958178
213,-0.00037711664
214,-0.000617925
215,-0.0009060049
216,-0.0012363854
217,-0.0016062342
218,-0.001993625
219,-0.0023296992
220,-2.7743253e-08
221,-4.251567e-05
222,-0.00011249542
223,-0.00020380368
224,-0.00031356898
225,-0.00043861216
226,-0.00057732104
227,-0.00072929426
228,-0.00089331495
229,-0.0010510982
230,3.6673111e-07
231,-0.00010504549
232,-0.00037919174
233,-0.0008022304
234,-0.0013572377
235,-0.0020162966
236,-0.0026515194
237,-0.0030853706
238,-0.0031281125
239,-0.0028795209
240,1.1964278e-07
241,-0.00045336984
242,-0.0010165921
243,-0.0016809775
244,-0.0023103072
245,-0.0026386725
246,-0.002458675
247,-0.0020598948
248,-0.0019093765
249,-0.0021860332
250,-9.66679e-08
251,3.7681406e-05
252,3.0178157e-05
253,-1.775785e-05
254,-0.00010068633
255,-0.0002148082
256,-0.00035777828
257,-0.0005272592
258,-0.0007215331
259,-0.0009381628
260,-2.2237951e-07
261,1.4912432e-05
262,-0.00013824464
263,-0.0004367824
264,-0.00085686945
265,-0.0013763547
266,-0.00197624
267,-0.002525588
268,-0.0028722452
269,-0.0028941908
270,2.22813e-07
271,-0.0011186341
272,-0.0026770104
273,-0.0043634907
274,-0.005256761
275,-0.0042779483
276,-0.0031217232
277,-0.002733197
278,-0.0034265732
279,-0.0046717413
280,6.458976e-08
281,6.3781736e-05
282,1.1129813e-05
283,-0.00014567246
284,-0.0003716161
285,-0.0006462041
286,-0.0009793272
287,-0.001370889
288,-0.0017948367
289,-0.0022765107
290,1.7122789e-08
291,8.613413e-07
292,-0.0001085639
293,-0.0003168275
294,-0.0006144142
295,-0.0009926339
296,-0.0013831351
297,-0.0017717483
298,-0.0021833233
299,-0.0025456983
300,-6.719069e-08
301,5.9896814e-05
302,4.839377e-05
303,-2.6834661e-05
304,-0.0001583173
305,-0.00033961903
306,-0.0005646606
307,-0.0008219281
308,-0.0010401353
309,-0.0012805756
310,3.3161857e-08
311,-0.0001552326
312,-0.0006109593
313,-0.001331617
314,-0.002286029
315,-0.0033225243
316,-0.0040364037
317,-0.0038810149
318,-0.0033241159
319,-0.0030472234
320,1.3047999e-07
321,1.6590899e-05
322,-0.00013168357
323,-0.00043077275
324,-0.00086978456
325,-0.0014408231
326,-0.0021324018
327,-0.0026534908
328,-0.0026492465
329,-0.0022681248
330,6.372279e-08
331,2.0260377e-05
332,2.269203e-05
333,9.504448e-06
334,-1.8026178e-05
335,-5.882133e-05
336,-0.00011161609
337,-0.00017560352
338,-0.00024993398
339,-0.00033288912
340,-2.2237951e-07
341,-2.4141615e-05
342,-0.00014067086
343,-0.00033960753
344,-0.0006121958
345,-0.00095059566
346,-0.0013472239
347,-0.0017945281
348,-0.0022487585
349,-0.002573544
350,-1.9788742e-07
351,0.00011795174
352,-6.1977994e-06
353,-0.00034820568
354,-0.00088708877
355,-0.0016004521
356,-0.0021169246
357,-0.002167821
358,-0.0019438458
359,-0.0018055998
360,1.1465766e-07
361,-6.87027e-05
362,-0.00014226978
363,-0.00022068805
364,-0.00030403485
365,-0.00039186823
366,-0.00048327685
367,-0.00057242176
368,-0.00059345894
369,-0.00056194066
370,-2.650781e-07
371,-0.00036477632
372,-0.0009794537
373,-0.0018271889
374,-0.0028454578
375,-0.0036001988
376,-0.003412123
377,-0.0027013875
378,-0.0024002444
379,-0.0028068617
380,-2.3104928e-07
381,-8.1119324e-05
382,-0.00017806963
383,-0.00028771834
384,-0.0003805388
385,-0.00045139898
386,-0.0005069178
387,-0.0005652946
388,-0.0006357624
389,-0.00073340436
390,-2.570586e-07
391,-0.00018409903
392,-0.00040386937
393,-0.00065438834
394,-0.00093146804
395,-0.0012316027
396,-0.001550807
397,-0.0018557332
398,-0.0020341857
399,-0.0021031194
400,9.8835336e-08
401,-0.0001536339
402,-0.0003852454
403,-0.0006852252
404,-0.0010437022
405,-0.0014516609
406,-0.0018686441
407,-0.0020329002
408,-0.0019487557
409,-0.001810081
410,1.327558e-07
411,-0.00031090726
412,-0.00072653726
413,-0.0012325074
414,-0.0017415934
415,-0.0022378417
416,-0.0027209106
417,-0.0030306503
418,-0.0030767727
419,-0.0029328505
420,-8.355487e-08
421,-0.000113774266
422,-0.00044315506
423,-0.00093906955
424,-0.0015712802
425,-0.0023076017
426,-0.0031181518
427,-0.0038094309
428,-0.0044801002
429,-0.0049672457
430,1.0186976e-08
431,-0.0003705008
432,-0.0010182664
433,-0.0019118449
434,-0.0028939187
435,-0.0037687966
436,-0.004508492
437,-0.0051736827
438,-0.0057487846
439,-0.0060438705
440,2.189116e-08
441,-0.00027853358
442,-0.0008747762
443,-0.0017451459
444,-0.0027996302
445,-0.0037854759
446,-0.00396443
447,-0.00368302
448,-0.0036443
449,-0.0043482156
450,2.4188648e-07
451,-4.240762e-05
452,-0.00012376958
453,-0.00023878693
454,-0.00038324812
455,-0.0005438443
456,-0.00070715265
457,-0.0008530532
458,-0.0009949756
459,-0.0011918764
460,1.1243604e-09
461,-0.00032199116
462,-0.0008909808
463,-0.0016665249
464,-0.002601941
465,-0.003633691
466,-0.0044039907
467,-0.004879904
468,-0.005173754
469,-0.0052266256
470,-5.4186042e-08
471,0.00029207056
472,0.00040489348
473,0.00035761748
474,0.00016645886
475,-0.0001548661
476,-0.0005947681
477,-0.0011456711
478,-0.0018006045
479,-0.0024480303
480,1.300465e-09
481,0.00024395347
482,0.00038354835
483,0.000431824
484,0.00039652243
485,0.00029915042
486,0.00012916795
487,-0.00010390776
488,-0.00039785946
489,-0.0007441851
490,3.749674e-08
491,-5.909963e-05
492,-0.00018456393
493,-0.0003702968
494,-0.0006103484
495,-0.00089704414
496,-0.0012261161
497,-0.0015900517
498,-0.0019796921
499,-0.0022409137
500,-9.450046e-08
501,-1.3896769e-05
502,-7.713795e-05
503,-0.00018220858
504,-0.00032659443
505,-0.0005042826
506,-0.0006717495
507,-0.000844375
508,-0.0010471296
509,-0.0012879462
510,5.6353482e-08
511,-0.00041592447
512,-0.00094985054
513,-0.0015894868
514,-0.00231236
515,-0.003033534
516,-0.0035634553
517,-0.003717767
518,-0.003502692
519,-0.0031730663
520,-5.90086e-08
521,-0.0002649342
522,-0.0007128819
523,-0.0013259805
524,-0.0020815013
525,-0.002709335
526,-0.0026872405
527,-0.0024179923
528,-0.0023264585
529,-0.002582588
530,-8.127906e-10
531,-0.00017699653
532,-0.0005275177
533,-0.0010267975
534,-0.0016549301
535,-0.002378683
536,-0.002962432
537,-0.003452412
538,-0.0039241016
539,-0.0043964493
540,1.1985952e-07
541,-0.00016004995
542,-0.00045739845
543,-0.0008796935
544,-0.0013781883
545,-0.0019394798
546,-0.0025133835
547,-0.0026912969
548,-0.0026133787
549,-0.0025937743
550,9.720976e-08
551,-5.2642063e-05
552,-0.0001706288
553,-0.0003461441
554,-0.0005717984
555,-0.00084395125
556,-0.0011251763
557,-0.0013800557
558,-0.0015832188
559,-0.0017173422
560,-1.835823e-07
561,-6.0669834e-05
562,-0.00018210325
563,-0.00035787394
564,-0.0005809588
565,-0.00084593566
566,-0.0011476598
567,-0.0014807405
568,-0.0017721191
569,-0.0019974979
570,-2.7743253e-08
571,7.972956e-05
572,8.732189e-06
573,-0.00019743941
574,-0.0005257771
575,-0.0009685785
576,-0.0015082806
577,-0.0020179965
578,-0.0022639947
579,-0.0020332034
580,8.127906e-10
581,-0.00012307763
582,-0.00036087615
583,-0.00069641054
584,-0.0011134027
585,-0.0014864415
586,-0.0018124769
587,-0.0020901493
588,-0.002342879
589,-0.002602283
590,-1.2311068e-07
591,-0.0006562339
592,-0.001733587
593,-0.0031866576
594,-0.004578944
595,-0.004330512
596,-0.0034324066
597,-0.0031683522
598,-0.0038200852
599,-0.00496457
600,-4.7412785e-09
601,-0.0005277733
602,-0.0012320055
603,-0.0020313296
604,-0.0026561602
605,-0.0029321702
606,-0.0029476676
607,-0.0028324474
608,-0.002917439
609,-0.0033328997
610,-1.8639998e-08
611,-0.0005004865
612,-0.0010936921
613,-0.0017713899
614,-0.0025152205
615,-0.0032315354
616,-0.0037603555
617,-0.0040181032
618,-0.004190529
619,-0.0043058675
620,-7.672743e-08
621,-0.000145796
622,-0.00036192418
623,-0.000640914
624,-0.0009442104
625,-0.0012529611
626,-0.0015760977
627,-0.0018988058
628,-0.0021992049
629,-0.0023584487
630,-6.421046e-08
631,-0.0004194783
632,-0.00097507355
633,-0.0016570808
634,-0.0024529358
635,-0.0032290034
636,-0.0038633745
637,-0.004234824
638,-0.0044931276
639,-0.004710603
640,-1.5865673e-07
641,6.944575e-05
642,-0.00010861657
643,-0.0005073849
644,-0.0011042772
645,-0.0018843109
646,-0.002802474
647,-0.003616842
648,-0.0039918656
649,-0.0039270967
650,2.736395e-09
651,-0.00022771272
652,-0.0005531356
653,-0.00095978176
654,-0.0014273186
655,-0.0019429399
656,-0.0024815782
657,-0.003001128
658,-0.0032925745
659,-0.0034268822
660,9.319999e-08
661,-0.00020381754
662,-0.00047461077
663,-0.00080479274
664,-0.0011885287
665,-0.001602853
666,-0.0020405045
667,-0.0023945547
668,-0.0025370547
669,-0.0026707796
670,3.4245577e-08
671,-3.256516e-05
672,-0.00017317555
673,-0.00040655505
674,-0.0007191357
675,-0.0010976883
676,-0.0015285385
677,-0.0018874054
678,-0.0018937397
679,-0.0017420196
680,-3.9664183e-08
681,-0.0003730492
682,-0.00096596265
683,-0.0017524271
684,-0.0026856605
685,-0.0035003852
686,-0.0040147854
687,-0.004169762
688,-0.004489372
689,-0.0052292147
690,-3.683567e-07
691,-5.1185543e-05
692,-0.0001405704
693,-0.0002675606
694,-0.00042897052
695,-0.0006214261
696,-0.00084386533
697,-0.0010928509
698,-0.0013365863
699,-0.0015597565
700,-2.1110881e-07
701,-2.2563934e-05
702,-9.4676885e-05
703,-0.00021312713
704,-0.00037323995
705,-0.00057354016
706,-0.0008037498
707,-0.0010409667
708,-0.0012500291
709,-0.0014375262
710,2.9910694e-08
711,-0.00024367029
712,-0.00059164956
713,-0.00103341
714,-0.0015033234
715,-0.0018571615
716,-0.0020366425
717,-0.0020303878
718,-0.0019478031
719,-0.0020436526
720,2.0406463e-07
721,-0.00017728176
722,-0.00038393377
723,-0.0006115613
724,-0.0008525543
725,-0.0011068997
726,-0.0013605152
727,-0.0015995988
728,-0.001775175
729,-0.0018615801
730,1.148744e-07
731,4.4073193e-05
732,-5.2431606e-05
733,-0.00027559162
734,-0.0006148181
735,-0.0010588074
736,-0.0016010759
737,-0.0020774917
738,-0.0023180328
739,-0.0024400635
740,-2.518567e-07
741,-2.0725294e-05
742,-0.00023775209
743,-0.00062666915
744,-0.0011616925
745,-0.0017992299
746,-0.002222019
747,-0.0022745994
748,-0.0020531393
749,-0.0020596955
750,-2.7309764e-07
751,-0.00080159534
752,-0.0020784093
753,-0.0037794313
754,-0.0054155486
755,-0.006104005
756,-0.0054773674
757,-0.004533877
758,-0.004217669
759,-0.004708759
760,-1.4305114e-08
761,-0.00018037319
762,-0.00041953693
763,-0.0007083312
764,-0.0009926605
765,-0.001113283
766,-0.0010214667
767,-0.0008790094
768,-0.0010300567
769,-0.0013920325
770,-1.5172091e-07
771,-0.00036679767
772,-0.000829634
773,-0.00137727
774,-0.0019203197
775,-0.0023017367
776,-0.0024964241
777,-0.0024152102
778,-0.0024319873
779,-0.002749042
780,6.545674e-08
781,-9.616765e-05
782,-0.0002843124
783,-0.00055608404
784,-0.0009010393
785,-0.0013004428
786,-0.0016623922
787,-0.0018283202
788,-0.0017375671
789,-0.0016566601
790,1.1964278e-07
791,-5.0127288e-05
792,-0.0001721044
793,-0.0003587727
794,-0.0006028184
795,-0.000900852
796,-0.0012483458
797,-0.0016401005
798,-0.0020694372
799,-0.0024924062
800,-1.1314045e-07
801,-0.00014286778
802,-0.0004674153
803,-0.00095584674
804,-0.001574257
805,-0.0022854214
806,-0.0027323863
807,-0.0025490613
808,-0.0023262925
809,-0.0026430786
810,-7.586046e-09
811,-9.025487e-05
812,-0.00019020059
813,-0.00029951442
814,-0.00041836675
815,-0.0005482947
816,-0.00065603084
817,-0.00075739494
818,-0.00085990626
819,-0.0009956247
820,1.0338697e-07
821,-6.99273e-05
822,-0.00018075986
823,-0.00032631657
824,-0.00050269905
825,-0.0007075518
826,-0.0009006691
827,-0.0010965432
828,-0.0013011503
829,-0.0014789735
830,1.0121953e-07
831,-7.63386e-05
832,-0.00022866683
833,-0.00045164998
834,-0.0006998708
835,-0.000987877
836,-0.0013213761
837,-0.0016163482
838,-0.001813516
839,-0.0019629998
840,2.189116e-08
841,-0.0007963046
842,-0.0018829268
843,-0.0031993384
844,-0.00410963
845,-0.003982179
846,-0.0034041048
847,-0.0029059853
848,-0.002947008
849,-0.003586549
850,-1.0880557e-07
851,-0.00012322643
852,-0.00026357823
853,-0.0004216012
854,-0.00059415645
855,-0.00074964395
856,-0.00086632033
857,-0.0009668619
858,-0.0010039421
859,-0.0010422724
860,-5.5486506e-08
861,4.2591204e-05
862,7.927093e-06
863,-9.385499e-05
864,-0.00025509586
865,-0.00047011257
866,-0.00073021976
867,-0.0010292599
868,-0.0013640615
869,-0.0016722253
870,2.4665485e-07
871,-4.068895e-05
872,-9.8432625e-05
873,-0.00016999657
874,-0.00025061218
875,-0.00033839096
876,-0.00043193775
877,-0.00052364933
878,-0.000602904
879,-0.00063059805
880,-8.279627e-08
881,-2.758763e-05
882,-8.111585e-05
883,-0.00015684735
884,-0.0002511601
885,-0.00036265634
886,-0.000488511
887,-0.000623662
888,-0.0007674525
889,-0.00092199
890,5.050139e-08
891,4.510446e-06
892,-9.682135e-05
893,-0.00029332898
894,-0.0005719605
895,-0.0009211581
896,-0.0013287354
897,-0.0017382865
898,-0.0020179388
899,-0.0021109807
900,1.5323812e-07
901,-0.00013964545
902,-0.00034839197
903,-0.0006207327
904,-0.00095415744
905,-0.001338244
906,-0.0017359136
907,-0.002060745
908,-0.0023567097
909,-0.0027566073
910,-6.8816273e-09
911,-0.0004620498
912,-0.0011664478
913,-0.0020985357
914,-0.0032372435
915,-0.004383525
916,-0.0052476963
917,-0.0054700174
918,-0.0051567084
919,-0.004802866
920,-1.3849952e-07
921,-0.00021752335
922,-0.0005091095
923,-0.0008689477
924,-0.0012965979
925,-0.0017839315
926,-0.0022585897
927,-0.00254524
928,-0.002496735
929,-0.0023778882
930,2.5629998e-08
931,-1.4445782e-05
932,-0.00012781122
933,-0.00031226754
934,-0.0005633845
935,-0.00087180146
936,-0.0012283258
937,-0.0016282244
938,-0.0020230392
939,-0.0023582529
940,-1.0230325e-07
941,-0.00030277297
942,-0.000709442
943,-0.0012075076
944,-0.0016914754
945,-0.00203369
946,-0.0021686258
947,-0.0023399843
948,-0.0027053382
949,-0.0032399953
950,3.3595345e-08
951,2.8524832e-05
952,-0.0001135592
953,-0.00041191513
954,-0.0008515308
955,-0.0014178089
956,-0.0020748281
957,-0.0026956657
958,-0.0030770982
959,-0.0029759957
960,-1.1097301e-07
961,-0.00030794274
962,-0.0009105862
963,-0.0017818882
964,-0.0028013408
965,-0.0033527117
966,-0.0028921794
967,-0.0021486217
968,-0.0022387968
969,-0.0030779007
970,3.7713484e-08
971,-4.7426656e-05
972,-0.00013328076
973,-0.00025885907
974,-0.0003885059
975,-0.00051534455
976,-0.0006878118
977,-0.000935934
978,-0.0012627231
979,-0.0016367015
980,-3.2403253e-07
981,-0.0004327464
982,-0.0010019838
983,-0.0016963003
984,-0.002413741
985,-0.0027807294
986,-0.0026522514
987,-0.002348236
988,-0.0023019782
989,-0.002662913
990,6.458976e-08
991,-0.00036384474
992,-0.00079720106
993,-0.0012342839
994,-0.0013281592
995,-0.0012180372
996,-0.0010358905
997,-0.000994515
998,-0.0012269525
999,-0.0016178149
1000,1.3654883e-08
1001,-0.00013731545
1002,-0.00043886315
1003,-0.0008785009
1004,-0.001371774
1005,-0.0018275521
1006,-0.0020789476
1007,-0.0021929438
1008,-0.0022862914
1009,-0.0024982863
1010,-2.8393485e-08
1011,-4.4406977e-05
1012,-0.0001402363
1013,-0.0002854733
1014,-0.00047805937
1015,-0.0007187934
1016,-0.0010044336
1017,-0.0012826598
1018,-0.0014962053
1019,-0.0016302612
1020,4.9851156e-08
1021,3.7023587e-05
1022,-1.9317324e-05
1023,-0.00015767575
1024,-0.00036959842
1025,-0.0006465708
1026,-0.0009809836
1027,-0.0013639021
1028,-0.0017550698
1029,-0.002089181
1030,-8.062883e-08
1031,-0.00032214448
1032,-0.0007242259
1033,-0.0011332434
1034,-0.0012960811
1035,-0.0010961674
1036,-0.00075127947
1037,-0.0006061151
1038,-0.00085253845
1039,-0.0012600396
1040,5.8087437e-08
1041,-0.0002373522
1042,-0.0005450032
1043,-0.0009095296
1044,-0.0013188483
1045,-0.0016838923
1046,-0.0019240058
1047,-0.0020002977
1048,-0.0021118398
1049,-0.0024230536
1050,8.127906e-08
1051,-0.0002014572
1052,-0.00047484486
1053,-0.0008155687
1054,-0.0011706746
1055,-0.0014810973
1056,-0.0014459562
1057,-0.0011352374
1058,-0.0011757085
1059,-0.0016746996
1060,-3.0560926e-08
1061,0.00016513065
1062,0.00014127992
1063,-5.29959e-05
1064,-0.00039205878
1065,-0.000851458
1066,-0.0014019823
1067,-0.001976567
1068,-0.0023218566
1069,-0.0022439093
1070,-1.2787906e-07
1071,9.250099e-05
1072,-0.00016158103
1073,-0.000717216
1074,-0.001531108
1075,-0.0025628977
1076,-0.0035775271
1077,-0.0036675166
1078,-0.0029946812
1079,-0.0025556255
1080,4.529953e-08
1081,-0.00014072635
1082,-0.00035650405
1083,-0.0006394122
1084,-0.0009807376
1085,-0.0013737555
1086,-0.0018144906
1087,-0.0021587627
1088,-0.002223801
1089,-0.0020969547
1090,1.1964278e-07
1091,-5.2654745e-05
1092,-0.0002615352
1093,-0.0006154836
1094,-0.0011100869
1095,-0.0017370796
1096,-0.0020348153
1097,-0.0018497246
1098,-0.0015123909
1099,-0.0015183125
1100,7.846139e-08
1101,5.2352818e-05
1102,2.5192174e-05
1103,-7.4316806e-05
1104,-0.0002372395
1105,-0.0004556777
1106,-0.0007229484
1107,-0.0010299674
1108,-0.0013667428
1109,-0.001728552
1110,4.73586e-08
1111,-0.00020797014
1112,-0.0004685896
1113,-0.0007780413
1114,-0.0011034685
1115,-0.0013260136
1116,-0.0013669246
1117,-0.00115387
1118,-0.0010058004
1119,-0.0011145317
1120,-6.047162e-08
1121,1.6171065e-05
1122,-0.00011818539
1123,-0.00038577252
1124,-0.0007695978
1125,-0.0012563012
1126,-0.0018023474
1127,-0.0019868321
1128,-0.0018945995
1129,-0.0018196423
1130,-5.20186e-09
1131,-0.00019506497
1132,-0.0005372377
1133,-0.0010185812
1134,-0.0015310862
1135,-0.0018294393
1136,-0.0018767294
1137,-0.001608466
1138,-0.0014239373
1139,-0.0016535075
1140,2.9260462e-08
1141,-0.0007622155
1142,-0.002251951
1143,-0.0043817996
1144,-0.006224758
1145,-0.0060960986
1146,-0.0049237637
1147,-0.0043548844
1148,-0.0050884583
1149,-0.00670921
1150,-9.189952e-08
1151,0.00048891327
1152,0.00076255715
1153,0.00084158895
1154,0.00074496225
1155,0.0004968266
1156,0.00011141777
1157,-0.0004110826
1158,-0.0010582729
1159,-0.0017524251
1160,-8.1495806e-08
1161,0.0003027296
1162,0.00040645187
1163,0.00032863184
1164,8.5015294e-05
1165,-0.0003064056
1166,-0.00082920725
1167,-0.0014677468
1168,-0.0021666167
1169,-0.002663163
1170,1.0425394e-07
1171,0.000120223005
1172,0.00019494708
1173,0.00022755623
1174,0.00022210489
1175,0.00020548192
1176,0.00014867587
1177,5.3458647e-05
1178,-7.5441494e-05
1179,-0.00024000905
1180,-1.4391813e-07
1181,-0.000232902
1182,-0.00051384734
1183,-0.0008374372
1184,-0.0011996053
1185,-0.0015959714
1186,-0.001953747
1187,-0.0021211298
1188,-0.0020903319
1189,-0.001980952
1190,-5.8954413e-08
1191,-7.5088195e-05
1192,-0.00021232237
1193,-0.0004045313
1194,-0.00064534275
1195,-0.00092567183
1196,-0.0011677438
1197,-0.0013456596
1198,-0.0014053804
1199,-0.0013645495
1200,-3.8797204e-08
1201,-0.00019123359
1202,-0.00053479214
1203,-0.0010191302
1204,-0.0016364023
1205,-0.0023335225
1206,-0.0027977787
1207,-0.0027802628
1208,-0.0027400567
1209,-0.003087733
1210,5.20186e-09
1211,1.9543604e-05
1212,1.3011152e-05
1213,-1.8063893e-05
1214,-7.3269715e-05
1215,-0.000148499
1216,-0.00024175124
1217,-0.00035289375
1218,-0.00047935834
1219,-0.0006219214
1220,1.300465e-08
1221,-0.00015749324
1222,-0.00040378483
1223,-0.00072247506
1224,-0.0011010334
1225,-0.0015073182
1226,-0.001635317
1227,-0.0015428622
1228,-0.001475394
1229,-0.0016640684
1230,1.8076463e-07
1231,-3.408757e-05
1232,-0.00022869717
1233,-0.0005670513
1234,-0.0010349798
1235,-0.0016196433
1236,-0.0021462939
1237,-0.0022587182
1238,-0.0019937027
1239,-0.0016822938
1240,-4.3565578e-08
1241,-0.00029670738
1242,-0.00096783467
1243,-0.0019743699
1244,-0.0032753104
1245,-0.0045284033
1246,-0.0046874834
1247,-0.0041165934
1248,-0.003557343
1249,-0.0035381922
1250,-6.719069e-09
1251,-3.635734e-05
1252,-0.00012058551
1253,-0.00024856243
1254,-0.00041562837
1255,-0.0006135568
1256,-0.000836577
1257,-0.0010666433
1258,-0.0012838609
1259,-0.0014948694
1260,7.499348e-08
1261,-2.6418945e-06
1262,-0.00011758132
1263,-0.0003346235
1264,-0.0006429774
1265,-0.0010326077
1266,-0.0014932936
1267,-0.0020138936
1268,-0.0025835778
1269,-0.0031943875
1270,9.265813e-08
1271,-0.00025349628
1272,-0.00082108326
1273,-0.0016884002
1274,-0.0027633526
1275,-0.0030750602
1276,-0.0022826507
1277,-0.0015892434
1278,-0.0020435217
1279,-0.0031020336
1280,-5.9171157e-08
1281,-0.00021393603
1282,-0.000608641
1283,-0.0011015155
1284,-0.0013859294
1285,-0.0014182719
1286,-0.0013598744
1287,-0.001713463
1288,-0.0023900862
1289,-0.003125699
1290,3.5546044e-08
1291,-0.0002535718
1292,-0.0005320978
1293,-0.0007481254
1294,-0.00066125044
1295,-0.0002817336
1296,-0.000110001994
1297,-0.0002983076
1298,-0.00074774394
1299,-0.0011595739
1300,1.1704185e-08
1301,-0.00023562647
1302,-0.0006244443
1303,-0.0011544401
1304,-0.0017487562
1305,-0.0020698716
1306,-0.001976468
1307,-0.0019513095
1308,-0.002261046
1309,-0.0028640113
1310,1.4901161e-08
1311,8.782116e-05
1312,8.595781e-05
1313,7.590841e-06
1314,-0.0001369621
1315,-0.00035021786
1316,-0.0006127721
1317,-0.00089922943
1318,-0.0012578524
1319,-0.0017067498
1320,4.638325e-08
1321,-0.00042335596
1322,-0.0012877642
1323,-0.0025137789
1324,-0.0040014973
1325,-0.004724141
1326,-0.0041493145
1327,-0.003334159
1328,-0.0031805143
1329,-0.0038685426
1330,-6.1338596e-08
1331,-3.6373356e-05
1332,-0.00031875545
1333,-0.00081728044
1334,-0.0015105347
1335,-0.0022799782
1336,-0.0027731617
1337,-0.002927346
1338,-0.0028962665
1339,-0.0029434108
1340,-3.489581e-08
1341,0.00011724581
1342,0.00013775587
1343,7.35673e-05
1344,-6.578749e-05
1345,-0.0002722415
1346,-0.00053937914
1347,-0.0008594758
1348,-0.001227866
1349,-0.0016408367
1350,-1.3037162e-07
1351,-0.00010323503
1352,-0.00024250789
1353,-0.0004099754
