,losses
1196,3806.0903
1197,3801.9497
1198,3797.8208
1199,3793.7036
1200,4567.105
1201,4562.606
1202,4558.0693
1203,4553.502
1204,4548.9067
1205,4544.288
1206,4539.65
1207,4534.9946
1208,4530.3257
1209,4525.6445
1210,3915.9556
1211,3911.5676
1212,3907.1982
1213,3902.847
1214,3898.5117
1215,3894.1936
1216,3889.8904
1217,3885.6028
1218,3881.329
1219,3877.069
1220,3702.7712
1221,3698.8198
1222,3694.8848
1223,3690.965
1224,3687.061
1225,3683.171
1226,3679.2952
1227,3675.4324
1228,3671.5828
1229,3667.7454
1230,3526.4192
1231,3522.7861
1232,3519.1758
1233,3515.586
1234,3512.0159
1235,3508.4636
1236,3504.929
1237,3501.4104
1238,3497.9067
1239,3494.4185
1240,4166.409
1241,4162.505
1242,4158.5728
1243,4154.6177
1244,4150.642
1245,4146.6494
1246,4142.642
1247,4138.6226
1248,4134.5938
1249,4130.556
1250,66546.24
1251,66546.58
1252,66546.7
1253,66546.664
1254,66546.445
1255,66546.08
1256,66545.57
1257,66544.94
1258,66544.18
1259,66543.32
1260,4178.1255
1261,4176.666
1262,4174.8975
1263,4172.83
1264,4170.5103
1265,4167.966
1266,4165.22
1267,4162.295
1268,4159.2046
1269,4155.966
1270,4098.3916
1271,4094.8286
1272,4091.146
1273,4087.3564
1274,4083.4656
1275,4079.4883
1276,4075.4355
1277,4071.316
1278,4067.1355
1279,4062.901
1280,4946.296
1281,4941.131
1282,4935.8276
1283,4930.4014
1284,4924.8647
1285,4919.2314
1286,4913.511
1287,4907.7153
1288,4901.852
1289,4895.9297
1290,3799.618
1291,3794.6238
1292,3789.663
1293,3784.7317
1294,3779.828
1295,3774.9495
1296,3770.095
1297,3765.2627
1298,3760.451
1299,3755.6587
1300,4047.6165
1301,4042.51
1302,4037.3923
1303,4032.265
1304,4027.1304
1305,4021.991
1306,4016.847
1307,4011.701
1308,4006.5532
1309,4001.406
1310,724512.44
1311,724516.4
1312,724500.4
1313,724467.06
1314,724418.56
1315,724356.44
1316,724282.25
1317,724197.25
1318,724102.56
1319,723999.25
1320,4145.8003
1321,4159.5273
1322,4171.4277
1323,4181.666
1324,4190.3936
1325,4197.7466
1326,4203.852
1327,4208.827
1328,4212.779
1329,4215.8027
1330,3968.8418
1331,3970.1428
1332,3970.85
1333,3971.02
1334,3970.7068
1335,3969.9583
1336,3968.8174
1337,3967.3237
1338,3965.5115
1339,3963.415
1340,4049.1968
1341,4046.6072
1342,4043.8
1343,4040.7964
1344,4037.6165
1345,4034.2805
1346,4030.8037
1347,4027.202
1348,4023.4878
1349,4019.674
1350,4111.655
1351,4107.58
1352,4103.424
1353,4099.194
1354,4094.901
