,losses
188,1122653.5
189,1122413.1
190,2291.581
191,2325.6511
192,2356.105
193,2383.2268
194,2407.2869
195,2428.5388
196,2447.222
197,2463.555
198,2477.7432
199,2489.9753
200,2142.8652
201,2151.353
202,2158.4377
203,2164.2478
204,2168.9001
205,2172.502
206,2175.1516
207,2176.9375
208,2177.9417
209,2178.2383
210,2269.3452
211,2268.5264
212,2267.2275
213,2265.4941
214,2263.3691
215,2260.89
216,2258.0913
217,2255.0042
218,2251.6575
219,2248.0767
220,2018.5159
221,2014.7946
222,2010.938
223,2006.96
224,2002.8727
225,1998.6868
226,1994.4127
227,1990.0602
228,1985.6357
229,1981.1482
230,2652.496
231,2646.7397
232,2640.8015
233,2634.6995
234,2628.4507
235,2622.0708
236,2615.5737
237,2608.9717
238,2602.2754
239,2595.4966
240,2247611.0
241,2247580.0
242,2247455.5
243,2247247.8
244,2246967.0
245,2246621.2
246,2246218.2
247,2245764.2
248,2245265.2
249,2244726.5
250,2405.3188
251,2445.949
252,2482.318
253,2514.757
254,2543.5752
255,2569.0686
256,2591.515
257,2611.1714
258,2628.2778
259,2643.0576
260,3021.5005
261,3033.1125
262,3042.73
263,3050.5352
264,3056.6968
265,3061.3682
266,3064.6895
267,3066.788
268,3067.7812
269,3067.7744
270,3144.9473
271,3143.1433
272,3140.5732
273,3137.3108
274,3133.4255
275,3128.9783
276,3124.0247
277,3118.6165
278,3112.799
279,3106.6138
280,3244.0708
281,3237.1228
282,3229.882
283,3222.3792
284,3214.6416
285,3206.6946
286,3198.56
287,3190.2585
288,3181.8083
289,3173.2268
290,1157691.8
291,1157706.5
292,1157697.2
293,1157666.0
294,1157615.5
295,1157547.1
296,1157463.2
297,1157365.0
298,1157254.2
299,1157131.8
300,2850.0464
301,2871.8538
302,2890.7717
303,2907.053
304,2920.9314
305,2932.6233
306,2942.3274
307,2950.2273
308,2956.4902
309,2961.269
310,2874.4485
311,2876.6938
312,2877.8655
313,2878.066
314,2877.3892
315,2875.9204
316,2873.7373
317,2870.9102
318,2867.502
319,2863.5718
320,2723.8337
321,2719.2205
322,2714.268
323,2709.0107
324,2703.4802
325,2697.7039
326,2691.709
327,2685.518
328,2679.151
329,2672.6267
330,3121.919
331,3114.2314
332,3106.325
333,3098.2222
334,3089.9458
335,3081.5137
336,3072.9446
337,3064.255
338,3055.4583
339,3046.568
340,2958.1824
341,2949.4297
342,2940.6416
343,2931.8228
344,2922.9785
345,2914.114
346,2905.2334
347,2896.34
348,2887.437
349,2878.5286
350,2805.0972
351,2796.2869
352,2787.4783
353,2778.6726
354,2769.8723
355,2761.0789
356,2752.2942
357,2743.519
358,2734.7556
359,2726.0037
360,2917.2405
361,2907.6125
362,2897.9211
363,2888.176
364,2878.3848
365,2868.556
366,2858.6948
367,2848.8096
368,2838.904
369,2828.9846
370,3124.3318
371,3114.1702
372,3103.9714
373,3093.742
374,3083.4883
375,3073.2156
376,3062.9285
377,3052.6309
378,3042.3276
379,3032.0217
380,2962.4812
381,2952.1296
382,2941.777
383,2931.4282
384,2921.084
385,2910.7488
386,2900.4238
387,2890.111
388,2879.8135
389,2869.5322
390,2755.5452
391,2745.5483
392,2735.589
393,2725.6672
394,2715.7812
395,2705.9321
396,2696.119
397,2686.3406
398,2676.5977
399,2666.8892
400,2658.9692
401,2649.2637
402,2639.574
403,2629.9019
404,2620.2485
405,2610.6147
406,2601.0022
407,2591.4114
408,2581.843
409,2572.2976
410,2582.6006
411,2573.344
412,2564.1296
413,2554.956
414,2545.822
415,2536.726
416,2527.6663
417,2518.6428
418,2509.6548
419,2500.7002
420,1353485.8
421,1353501.1
422,1353482.0
423,1353431.6
424,1353353.8
425,1353250.6
426,1353125.2
427,1352979.6
428,1352815.8
429,1352636.0
430,2144.2832
431,2168.9202
432,2190.5344
433,2209.3774
434,2225.6873
435,2239.6853
436,2251.5754
437,2261.548
438,2269.7766
439,2276.422
440,2477.9912
441,2482.018
442,2484.7944
443,2486.4392
444,2487.0615
445,2486.761
446,2485.6277
447,2483.744
448,2481.184
449,2478.0159
450,2477.107
451,2472.7854
452,2467.9985
453,2462.7944
454,2457.216
455,2451.3037
456,2445.092
457,2438.6135
458,2431.8965
459,2424.9683
460,941702.4
461,941708.8
462,941692.06
463,941654.56
464,941598.5
465,941525.75
466,941437.9
467,941336.5
468,941223.1
469,941098.9
470,2595.2383
471,2616.7476
472,2635.2546
473,2651.0232
474,2664.2969
475,2675.3005
476,2684.2427
477,2691.3137
478,2696.689
479,2700.5278
480,2816.8171
481,2818.0408
482,2818.0176
483,2816.8687
484,2814.7056
485,2811.63
486,2807.732
487,2803.0955
488,2797.7964
489,2791.9028
490,2590.1572
491,2583.7363
492,2576.9905
493,2569.9548
494,2562.6611
495,2555.1377
496,2547.4111
497,2539.504
498,2531.4385
499,2523.233
500,2698.567
501,2689.526
502,2680.3242
503,2670.982
504,2661.5164
505,2651.9443
506,2642.2805
507,2632.5376
508,2622.7273
509,2612.8608
510,2765.629
511,2755.2544
512,2744.793
513,2734.2585
514,2723.6624
515,2713.0151
516,2702.3264
517,2691.605
518,2680.859
519,2670.0938
520,3016.1716
521,3004.62
522,2992.9958
523,2981.3115
524,2969.5786
525,2957.806
526,2946.003
527,2934.1772
528,2922.3364
529,2910.4863
530,2586.355
531,2575.3755
532,2564.4592
533,2553.605
534,2542.8105
535,2532.074
536,2521.3945
537,2510.7695
538,2500.199
539,2489.6814
540,540341.7
541,540359.75
542,540366.25
543,540362.5
544,540349.3
545,540327.9
546,540298.7
547,540262.94
548,540221.0
549,540173.5
550,2005.4454
551,2017.1139
552,2026.9009
553,2034.9773
554,2041.5009
555,2046.6157
556,2050.4536
557,2053.1365
558,2054.7742
559,2055.468
560,1809.1091
561,1808.3976
562,1807.117
563,1805.3232
564,1803.0682
565,1800.3988
566,1797.357
567,1793.981
568,1790.3049
569,1786.3611
570,2097.3005
571,2092.3376
572,2087.0962
573,2081.6062
574,2075.894
575,2069.9854
576,2063.9019
577,2057.6633
578,2051.288
579,2044.7927
580,2534.2341
581,2526.1177
582,2517.7507
583,2509.1619
584,2500.3777
585,2491.4219
586,2482.317
587,2473.0806
588,2463.7314
589,2454.2842
590,2362.8032
591,2353.232
592,2343.6033
593,2333.926
594,2324.2097
595,2314.4631
596,2304.694
597,2294.9087
598,2285.1135
599,2275.3137
600,2273.1416
601,2263.7896
602,2254.4744
603,2245.1946
604,2235.9524
605,2226.7458
606,2217.5767
607,2208.444
608,2199.3481
609,2190.2886
610,1980.6543
611,1971.7666
612,1962.9191
613,1954.1123
614,1945.3446
615,1936.6171
616,1927.9293
617,1919.2809
618,1910.6719
619,1902.1013
620,1167638.4
621,1167652.0
622,1167633.0
623,1167584.6
624,1167509.6
625,1167411.2
626,1167291.4
627,1167152.6
628,1166996.9
629,1166825.9
630,2502.1035
631,2531.083
632,2556.171
633,2577.6912
634,2595.948
635,2611.2263
636,2623.7915
637,2633.8877
638,2641.7422
639,2647.5632
640,2079.4817
641,2081.6611
642,2082.6687
643,2082.6167
644,2081.6108
645,2079.7446
646,2077.105
647,2073.7703
648,2069.8108
649,2065.292
650,2740.8647
651,2734.6628
652,2727.8652
653,2720.5344
654,2712.7285
655,2704.4995
656,2695.895
657,2686.9558
658,2677.7222
659,2668.2278
660,2843.1904
661,2832.2363
662,2820.989
663,2809.4849
664,2797.7563
665,2785.8318
666,2773.739
667,2761.5012
668,2749.1404
669,2736.6763
670,2400.0574
671,2388.135
672,2376.2175
673,2364.3115
674,2352.4226
675,2340.5547
676,2328.7126
677,2316.9006
678,2305.122
679,2293.38
680,839399.94
681,839420.0
682,839416.4
683,839391.44
684,839347.44
685,839286.1
686,839209.5
687,839118.9
688,839015.9
689,838901.9
690,2821.11
691,2845.3823
692,2865.921
693,2883.0532
694,2897.0815
695,2908.2876
696,2916.931
697,2923.2512
698,2927.4683
699,2929.7832
700,2715.5789
701,2714.9866
702,2713.2878
703,2710.5935
704,2707.0032
705,2702.609
706,2697.4932
707,2691.731
708,2685.3896
709,2678.5312
710,1977.2175
711,1970.2279
712,1962.9713
713,1955.4786
714,1947.7775
715,1939.8939
716,1931.851
717,1923.6691
718,1915.3668
719,1906.9613
720,2630.0774
721,2619.0525
722,2607.6858
723,2596.0188
724,2584.0903
725,2571.933
726,2559.5798
727,2547.058
728,2534.393
729,2521.6077
730,920948.1
731,920968.75
732,920961.75
733,920930.06
734,920876.06
735,920802.1
736,920710.4
737,920602.5
738,920480.3
739,920345.4
740,2323.7212
741,2348.8645
742,2370.4622
743,2388.8137
744,2404.1992
745,2416.8806
746,2427.102
747,2435.0872
748,2441.0444
749,2445.1646
750,2362.225
751,2363.1838
752,2362.8586
753,2361.3762
754,2358.8523
755,2355.3923
756,2351.092
757,2346.038
758,2340.3105
759,2333.9797
760,1820265.8
761,1820239.6
762,1820142.6
763,1819982.2
764,1819765.4
765,1819498.6
766,1819187.2
767,1818835.9
768,1818449.6
769,1818032.1
770,1464397.0
771,1463993.0
772,1463575.6
773,1463146.6
774,1462707.2
775,1462259.1
776,1461802.8
777,1461339.4
778,1460869.9
779,1460395.2
780,1255018.2
781,1254642.9
782,1254270.8
783,1253901.8
784,1253535.5
785,1253172.1
786,1252811.4
787,1252453.0
788,1252097.0
789,1251743.1
790,1602815.4
791,1602338.5
792,1601845.0
793,1601337.1
794,1600817.0
795,1600285.8
796,1599744.9
797,1599196.5
798,1598640.8
799,1598079.2
800,2830205.5
801,2828926.0
802,2827535.5
803,2826048.8
804,2824478.8
805,2822837.2
806,2821134.8
807,2819379.8
808,2817579.8
809,2815742.0
810,7655.9834
811,7879.7466
812,8080.365
813,8259.227
814,8417.724
815,8557.271
816,8679.249
817,8784.987
818,8875.77
819,8952.831
820,2915443.5
821,2914874.5
822,2914151.8
823,2913295.2
824,2912320.5
825,2911242.5
826,2910074.5
827,2908827.5
828,2907511.5
829,2906134.2
830,3954001.5
831,3951689.0
832,3949188.2
833,3946528.0
834,3943732.5
835,3940822.5
836,3937814.8
837,3934723.8
838,3931563.2
839,3928343.8
840,2217982.8
841,2216130.2
842,2214323.2
843,2212557.8
844,2210829.2
845,2209136.0
846,2207473.0
847,2205839.2
848,2204231.2
849,2202646.8
850,20070.062
851,20434.16
852,20753.402
853,21031.072
854,21270.352
855,21474.293
856,21645.805
857,21787.654
858,21902.43
859,21992.54
860,2567916.2
861,2567488.5
862,2566946.5
863,2566302.8
864,2565568.8
865,2564754.2
866,2563868.2
867,2562919.0
868,2561913.0
869,2560857.2
870,908206.2
871,908040.44
872,907884.56
873,907737.7
874,907598.4
875,907466.3
876,907340.4
877,907220.1
878,907105.06
879,906994.25
880,1157324.1
881,1157135.1
882,1156942.6
883,1156746.9
884,1156548.1
885,1156346.6
886,1156142.9
887,1155937.1
888,1155729.5
889,1155520.5
890,1606690.0
891,1606423.8
892,1606150.8
893,1605871.5
894,1605586.6
895,1605297.0
896,1605003.0
897,1604705.0
898,1604403.9
899,1604099.8
900,22129.037
901,22264.33
902,22375.215
903,22463.865
904,22532.307
905,22582.412
906,22615.918
907,22634.41
908,22639.355
909,22632.1
910,21800.186
911,21774.566
912,21740.648
913,21699.309
914,21651.328
915,21597.434
916,21538.26
917,21474.406
918,21406.393
919,21334.7
920,21454.932
921,21375.28
922,21292.898
923,21208.133
924,21121.291
925,21032.662
926,20942.496
927,20851.018
928,20758.441
929,20664.945
930,25919.195
931,25804.64
932,25687.334
933,25567.672
934,25446.002
935,25322.633
936,25197.857
937,25071.92
938,24945.047
939,24817.451
940,20428.215
941,20317.984
942,20208.883
943,20100.883
944,19993.943
945,19888.023
946,19783.092
947,19679.117
948,19576.062
949,19473.906
950,23176.566
951,23060.463
952,22943.932
953,22827.096
954,22710.092
955,22593.016
956,22475.963
957,22359.027
958,22242.281
959,22125.8
960,19317.064
961,19217.285
962,19118.95
963,19021.963
964,18926.252
965,18831.738
966,18738.355
967,18646.05
968,18554.766
969,18464.455
970,19794.93
971,19698.645
972,19602.621
973,19506.889
974,19411.486
975,19316.44
976,19221.78
977,19127.521
978,19033.691
979,18940.305
980,20074.629
981,19975.986
982,19877.303
983,19778.654
984,19680.111
985,19581.723
986,19483.55
987,19385.637
988,19288.023
989,19190.744
990,1620287.8
991,1620402.2
992,1620466.5
993,1620485.1
994,1620462.8
995,1620403.5
996,1620311.4
997,1620189.4
998,1620040.9
999,1619868.4
1000,16089.92
1001,16139.782
1002,16177.901
1003,16205.378
1004,16223.232
1005,16232.389
1006,16233.7
1007,16227.94
1008,16215.814
1009,16197.971
1010,19802.568
1011,19768.66
1012,19728.146
1013,19681.719
1014,19630.018
1015,19573.625
1016,19513.06
1017,19448.783
1018,19381.236
1019,19310.799
1020,17136.236
1021,17068.78
1022,17000.303
1023,16930.947
1024,16860.857
1025,16790.145
1026,16718.926
1027,16647.291
1028,16575.328
1029,16503.121
1030,16750.78
1031,16673.957
1032,16596.686
1033,16519.06
1034,16441.176
1035,16363.105
1036,16284.92
1037,16206.686
1038,16128.451
1039,16050.272
1040,16482.764
1041,16406.057
1042,16329.571
1043,16253.335
1044,16177.369
1045,16101.6875
1046,16026.311
1047,15951.251
1048,15876.519
1049,15802.129
1050,18929.414
1051,18843.436
1052,18756.758
1053,18669.512
1054,18581.812
1055,18493.771
1056,18405.482
1057,18317.031
1058,18228.486
1059,18139.926
1060,16256.34
1061,16171.673
1062,16087.403
1063,16003.547
1064,15920.109
1065,15837.104
1066,15754.54
1067,15672.426
1068,15590.768
1069,15509.567
1070,1450648.0
1071,1450760.0
1072,1450823.5
1073,1450842.9
1074,1450822.8
1075,1450767.2
1076,1450679.6
1077,1450563.6
1078,1450421.9
1079,1450257.1
1080,15798.298
1081,15859.696
1082,15907.363
1083,15942.578
1084,15966.52
1085,15980.2705
1086,15984.822
1087,15981.078
1088,15969.865
1089,15951.938
1090,14896.996
1091,14869.63
1092,14837.931
1093,14802.356
1094,14763.322
1095,14721.205
1096,14676.349
1097,14629.057
1098,14579.607
1099,14528.259
1100,13356.175
1101,13305.318
1102,13253.61
1103,13201.168
1104,13148.1
1105,13094.503
1106,13040.454
1107,12986.036
1108,12931.317
1109,12876.358
1110,15730.838
1111,15665.059
1112,15598.04
1113,15529.96
1114,15460.971
1115,15391.213
1116,15320.816
1117,15249.888
1118,15178.531
1119,15106.835
1120,13967.536
1121,13898.607
1122,13829.808
1123,13761.166
1124,13692.709
1125,13624.459
1126,13556.438
1127,13488.662
1128,13421.15
1129,13353.914
1130,1681655.6
1131,1681749.0
1132,1681792.8
1133,1681791.6
1134,1681750.6
1135,1681673.0
1136,1681563.0
1137,1681423.9
1138,1681258.5
1139,1681069.6
1140,1589941.5
1141,1589766.5
1142,1589578.2
1143,1589377.2
1144,1589165.1
1145,1588943.6
1146,1588713.2
1147,1588475.4
1148,1588230.6
1149,1587979.9
1150,14961.454
1151,15058.028
1152,15137.167
1153,15200.438
1154,15249.291
1155,15285.071
1156,15309.011
1157,15322.251
1158,15325.829
1159,15320.702
1160,15384.979
1161,15365.802
1162,15340.705
1163,15310.308
1164,15275.16
1165,15235.776
1166,15192.612
1167,15146.082
1168,15096.563
1169,15044.393
1170,12239.029
1171,12193.111
1172,12146.624
1173,12099.6455
1174,12052.257
1175,12004.522
1176,11956.506
1177,11908.259
1178,11859.834
1179,11811.276
1180,13091.258
1181,13037.222
1182,12982.636
1183,12927.587
1184,12872.153
1185,12816.411
1186,12760.423
1187,12704.245
1188,12647.93
1189,12591.524
1190,11468.07
1191,11416.971
1192,11366.27
1193,11315.954
1194,11266.009
1195,11216.424
1196,11167.182
1197,11118.277
1198,11069.696
1199,11021.428
1200,10157.369
1201,10111.768
1202,10066.606
1203,10021.859
1204,9977.508
1205,9933.531
1206,9889.912
1207,9846.635
1208,9803.686
1209,9761.051
1210,11218.642
1211,11171.747
1212,11124.736
1213,11077.647
1214,11030.512
1215,10983.361
1216,10936.218
1217,10889.109
1218,10842.052
1219,10795.065
1220,1535050.2
1221,1535126.6
1222,1535159.6
1223,1535153.8
1224,1535113.0
1225,1535040.5
1226,1534939.8
1227,1534813.5
1228,1534664.6
1229,1534495.1
1230,10043.221
1231,10091.638
1232,10131.614
1233,10163.93
1234,10189.295
1235,10208.366
1236,10221.744
1237,10229.977
1238,10233.563
1239,10232.96
1240,9702.427
1241,9694.852
1242,9684.463
1243,9671.547
1244,9656.364
1245,9639.149
1246,9620.112
1247,9599.446
1248,9577.328
1249,9553.913
1250,10146.485
1251,10118.362
1252,10088.928
1253,10058.325
1254,10026.694
1255,9994.155
1256,9960.813
1257,9926.77
1258,9892.11
1259,9856.915
1260,8702.861
1261,8671.469
1262,8640.151
1263,8608.909
1264,8577.748
1265,8546.675
1266,8515.694
1267,8484.809
1268,8454.02
1269,8423.33
1270,7988.75
1271,7959.4116
1272,7930.2466
1273,7901.25
1274,7872.4146
1275,7843.7363
1276,7815.212
1277,7786.8345
1278,7758.6
1279,7730.5034
1280,7920.615
1281,7892.1953
1282,7863.849
1283,7835.577
1284,7807.3853
1285,7779.2773
1286,7751.2544
1287,7723.321
1288,7695.478
1289,7667.728
1290,9083.846
1291,9051.98
1292,9019.81
1293,8987.38
1294,8954.732
1295,8921.902
1296,8888.924
1297,8855.826
1298,8822.639
1299,8789.384
1300,7039.1743
1301,7010.789
1302,6982.6816
1303,6954.834
1304,6927.2314
1305,6899.858
1306,6872.7017
1307,6845.753
1308,6818.999
1309,6792.4326
1310,7850.3936
1311,7820.904
1312,7791.287
1313,7761.5728
1314,7731.7817
1315,7701.9355
1316,7672.0547
1317,7642.154
1318,7612.25
1319,7582.357
1320,7086.465
1321,7058.057
1322,7029.791
1323,7001.663
1324,6973.6704
1325,6945.8125
1326,6918.088
1327,6890.493
1328,6863.0254
1329,6835.687
1330,6181.87
1331,6157.073
1332,6132.558
1333,6108.304
1334,6084.293
1335,6060.5093
1336,6036.939
1337,6013.571
1338,5990.3916
1339,5967.391
1340,6934.281
1341,6908.57
1342,6882.764
1343,6856.885
1344,6830.95
1345,6804.977
1346,6778.982
1347,6752.975
1348,6726.9707
1349,6700.982
1350,5868.077
1351,5843.859
1352,5819.81
1353,5795.923
1354,5772.1895
1355,5748.6035
1356,5725.16
1357,5701.852
1358,5678.679
1359,5655.6333
1360,6160.5034
1361,6137.476
1362,6114.5405
1363,6091.697
1364,6068.9443
1365,6046.282
1366,6023.7095
1367,6001.2256
1368,5978.8296
1369,5956.5225
1370,3929.4124
1371,3913.309
1372,3897.6213
1373,3882.3113
1374,3867.345
1375,3852.6904
1376,3838.3223
1377,3824.2136
1378,3810.345
1379,3796.6943
1380,5019.981
1381,5004.042
1382,4988.06
1383,4972.045
1384,4956.0083
1385,4939.9556
1386,4923.8945
1387,4907.8315
1388,4891.7705
1389,4875.7197
1390,4179.6597
1391,4164.809
1392,4150.0674
1393,4135.4287
1394,4120.887
1395,4106.4395
1396,4092.0796
1397,4077.8032
1398,4063.6072
1399,4049.4883
1400,5158.098
1401,5141.679
1402,5125.1113
1403,5108.416
1404,5091.612
1405,5074.7183
1406,5057.7485
1407,5040.7173
1408,5023.638
1409,5006.521
1410,4842.1953
1411,4825.674
1412,4809.1885
1413,4792.7446
1414,4776.343
1415,4759.9834
1416,4743.669
1417,4727.4
1418,4711.1787
1419,4695.005
1420,4370.319
1421,4353.984
1422,4337.6763
1423,4321.3975
1424,4305.1504
1425,4288.939
1426,4272.766
1427,4256.632
1428,4240.5386
1429,4224.49
1430,840403.44
1431,840431.94
1432,840438.8
1433,840426.25
1434,840396.06
1435,840350.2
1436,840290.0
1437,840217.2
1438,840132.8
1439,840038.3
1440,5429.2935
1441,5457.6245
1442,5481.011
1443,5499.911
1444,5514.745
1445,5525.8955
1446,5533.716
1447,5538.5283
1448,5540.6245
1449,5540.272
1450,1621498.6
1451,1621449.2
1452,1621350.4
1453,1621208.1
1454,1621026.5
1455,1620810.5
1456,1620564.1
1457,1620290.5
1458,1619992.8
1459,1619674.1
1460,1486549.8
1461,1486277.9
1462,1485996.9
1463,1485707.6
1464,1485411.0
1465,1485108.2
1466,1484799.8
1467,1484486.1
1468,1484168.0
1469,1483845.9
1470,6680.6724
1471,6756.789
1472,6822.802
1473,6879.5674
1474,6927.89
1475,6968.5156
1476,7002.139
1477,7029.4014
1478,7050.8926
1479,7067.1543
1480,1448476.9
1481,1448399.1
1482,1448290.4
1483,1448153.4
1484,1447991.9
1485,1447807.5
1486,1447603.2
1487,1447381.0
1488,1447142.8
1489,1446890.0
1490,7749.0166
1491,7811.3745
1492,7864.2266
1493,7908.4146
1494,7944.7163
1495,7973.8525
1496,7996.4893
1497,8013.2383
1498,8024.6562
1499,8031.2617
1500,9969.423
1501,9967.526
1502,9960.824
1503,9949.798
1504,9934.889
1505,9916.499
1506,9894.987
1507,9870.686
1508,9843.89
1509,9814.874
1510,8294.962
1511,8266.484
1512,8237.111
1513,8206.945
1514,8176.0884
1515,8144.6235
1516,8112.634
1517,8080.1855
1518,8047.345
1519,8014.171
1520,8563.597
1521,8528.92
1522,8493.944
1523,8458.717
1524,8423.28
1525,8387.675
1526,8351.937
1527,8316.098
1528,8280.187
1529,8244.227
1530,7343.5806
1531,7308.798
1532,7274.12
1533,7239.552
1534,7205.102
1535,7170.7744
1536,7136.5757
1537,7102.5107
1538,7068.5825
1539,7034.7935
1540,1528989.9
1541,1529046.2
1542,1529052.4
1543,1529013.8
1544,1528935.0
1545,1528819.8
1546,1528672.5
1547,1528496.0
1548,1528293.9
1549,1528068.2
1550,6198.5166
1551,6242.82
1552,6280.263
1553,6311.461
1554,6336.982
1555,6357.351
1556,6373.051
1557,6384.524
1558,6392.176
1559,6396.3755
1560,6820.5312
1561,6819.9214
1562,6816.638
1563,6810.9507
1564,6803.0986
1565,6793.306
1566,6781.77
1567,6768.673
1568,6754.1777
1569,6738.4326
1570,5815.631
1571,5799.1646
1572,5782.066
1573,5764.408
1574,5746.2534
1575,5727.662
1576,5708.686
1577,5689.3755
1578,5669.771
1579,5649.912
1580,4914.1675
1581,4896.8574
1582,4879.626
1583,4862.4717
1584,4845.3936
1585,4828.389
1586,4811.457
1587,4794.595
1588,4777.8047
1589,4761.082
1590,4129.9985
1591,4114.245
1592,4098.617
1593,4083.1086
1594,4067.7122
1595,4052.4226
1596,4037.2346
1597,4022.1436
1598,4007.145
1599,3992.2354
1600,5380.206
1601,5362.1567
1602,5343.882
1603,5325.413
1604,5306.7764
1605,5287.998
1606,5269.0996
1607,5250.1
1608,5231.019
1609,5211.8716
1610,4946.6675
1611,4929.2036
1612,4911.846
1613,4894.5894
1614,4877.429
1615,4860.363
1616,4843.386
1617,4826.496
1618,4809.6914
1619,4792.9688
1620,4772.554
1621,4755.4404
1622,4738.3555
1623,4721.302
1624,4704.284
1625,4687.304
1626,4670.3633
1627,4653.465
1628,4636.61
1629,4619.802
1630,5519.9385
1631,5500.0913
1632,5480.0024
1633,5459.706
1634,5439.2305
1635,5418.605
1636,5397.852
1637,5376.9966
1638,5356.058
1639,5335.054
1640,5241.21
1641,5220.306
1642,5199.3955
1643,5178.4883
1644,5157.593
1645,5136.7173
1646,5115.868
1647,5095.053
1648,5074.279
1649,5053.547
1650,5191.4087
1651,5170.722
1652,5150.086
1653,5129.502
1654,5108.975
1655,5088.5073
1656,5068.1016
1657,5047.7593
1658,5027.4824
1659,5007.2734
1660,4529.41
1661,4510.325
1662,4491.383
1663,4472.5767
1664,4453.901
1665,4435.3486
1666,4416.916
1667,4398.5986
1668,4380.3916
1669,4362.29
1670,4428.3184
1671,4410.5713
1672,4392.93
1673,4375.3916
1674,4357.9526
1675,4340.61
1676,4323.3604
1677,4306.201
1678,4289.1304
1679,4272.1455
1680,4520.224
1681,4501.6807
1682,4483.045
1683,4464.3374
1684,4445.5723
1685,4426.765
1686,4407.929
1687,4389.0757
1688,4370.2163
1689,4351.3604
1690,4096.085
1691,4078.5513
1692,4061.1328
1693,4043.8254
1694,4026.6235
1695,4009.5254
1696,3992.5269
1697,3975.624
1698,3958.8154
1699,3942.0972
1700,4092.9373
1701,4076.0737
1702,4059.2632
1703,4042.5042
1704,4025.8005
1705,4009.1523
1706,3992.5605
1707,3976.0286
1708,3959.555
1709,3943.1418
1710,850948.5
1711,850976.7
1712,850984.7
1713,850974.4
1714,850947.56
1715,850906.06
1716,850851.25
1717,850784.44
1718,850707.1
1719,850620.2
1720,4359.153
1721,4382.3564
1722,4401.5283
1723,4417.0444
1724,4429.2446
1725,4438.442
1726,4444.9243
1727,4448.9526
1728,4450.7656
1729,4450.5815
1730,4573.1455
1731,4569.5874
1732,4564.4717
1733,4557.957
1734,4550.187
1735,4541.2905
1736,4531.3867
1737,4520.5815
1738,4508.9707
1739,4496.6406
1740,4278.168
1741,4264.2407
1742,4249.7637
1743,4234.8
1744,4219.4077
1745,4203.6357
1746,4187.5327
1747,4171.14
1748,4154.495
1749,4137.632
1750,3721.51
1751,3705.61
1752,3689.688
1753,3673.7532
1754,3657.8145
1755,3641.88
1756,3625.9568
1757,3610.051
1758,3594.1675
