,losses
129,-0.0030412604
130,2.1674417e-08
131,-0.00047504317
132,-0.0012173707
133,-0.0021429178
134,-0.003020509
135,-0.0036246823
136,-0.003908041
137,-0.0040271915
138,-0.00411995
139,-0.0045875628
140,-1.5334649e-08
141,-0.00024169288
142,-0.00055197196
143,-0.0009223859
144,-0.0013445903
145,-0.0017135508
146,-0.0020590099
147,-0.0022605008
148,-0.0023976753
149,-0.0025984906
150,-1.37090685e-08
151,-0.0007032725
152,-0.0019502557
153,-0.0036267217
154,-0.0055978987
155,-0.0068545206
156,-0.0071000857
157,-0.0067003053
158,-0.006305252
159,-0.0063417014
160,1.2571161e-08
161,-2.4198836e-05
162,-0.00021479
163,-0.00054922525
164,-0.0010114986
165,-0.001589185
166,-0.0022655644
167,-0.0029757586
168,-0.003666612
169,-0.004317337
170,-2.2378835e-08
171,-0.00049737206
172,-0.0011821688
173,-0.0020236361
174,-0.002857589
175,-0.0035700693
176,-0.0040030223
177,-0.0041602524
178,-0.0042284434
179,-0.004321856
180,1.3641336e-08
181,-0.00012331759
182,-0.00033654517
183,-0.00063057314
184,-0.0009980659
185,-0.0014284919
186,-0.0018906908
187,-0.0023268652
188,-0.0026162833
189,-0.002778974
190,-7.8027895e-09
191,-0.00036702957
192,-0.001098241
193,-0.0021556227
194,-0.0033453915
195,-0.004137193
196,-0.0039811125
197,-0.0034754763
198,-0.003569118
199,-0.004390882
200,6.155534e-08
201,-0.00091152714
202,-0.0021104345
203,-0.0031775427
204,-0.0033445293
205,-0.0031312509
206,-0.002974303
207,-0.0033520295
208,-0.0042449175
209,-0.0051890686
210,-4.0314415e-08
211,1.40402535e-05
212,-5.0079605e-05
213,-0.00011834144
214,-0.00012019157
215,-7.4421274e-05
216,-0.000101535974
217,-0.00028441905
218,-0.00068192225
219,-0.0012325551
220,-1.6819347e-07
221,-0.000106296975
222,-0.000811957
223,-0.002046833
224,-0.003737336
225,-0.00551979
226,-0.0062195854
227,-0.005940189
228,-0.005316921
229,-0.005139369
230,-1.300465e-08
231,-0.00018466754
232,-0.00043997722
233,-0.0007599293
234,-0.0011372458
235,-0.0015667717
236,-0.0020409287
237,-0.0025537552
238,-0.0030436376
239,-0.0033722068
240,-1.3654883e-08
241,5.9080125e-05
242,-0.00026858054
243,-0.0009383806
244,-0.0019044189
245,-0.0031082756
246,-0.0043111537
247,-0.00496235
248,-0.0049548238
249,-0.0047740173
250,1.7946417e-07
251,-0.0004889202
252,-0.0011505847
253,-0.0019577148
254,-0.0028870981
255,-0.003773036
256,-0.004477208
257,-0.0049070464
258,-0.005206314
259,-0.0053708097
260,7.3693016e-08
261,-0.00065749686
262,-0.001624944
263,-0.0028583675
264,-0.0040700654
265,-0.0048932224
266,-0.0050182757
267,-0.004691644
268,-0.0044680745
269,-0.004871217
270,-1.3178045e-07
271,-0.00032706955
272,-0.00070703594
273,-0.0011376932
274,-0.0016000435
275,-0.0018710786
276,-0.0019345573
277,-0.0018281551
278,-0.0018131837
279,-0.0019956043
280,-7.6944175e-08
281,-3.8057675e-05
282,-0.00014367407
283,-0.00031055842
284,-0.000532672
285,-0.0008073022
286,-0.001128032
287,-0.0014847147
288,-0.0018713769
289,-0.0022627506
290,4.7141855e-09
291,-8.0417936e-05
292,-0.00024436277
293,-0.00048567375
294,-0.0007964309
295,-0.0011672227
296,-0.0015908724
297,-0.001961728
298,-0.0021520588
299,-0.002161314
300,-1.02736735e-07
301,-0.00050235144
302,-0.0013672707
303,-0.0025606693
304,-0.00333148
305,-0.0035602483
306,-0.0035107916
307,-0.0037509277
308,-0.004555316
309,-0.005482709
310,-1.1270696e-08
311,0.00034741228
312,0.0002878475
313,-0.00014315259
314,-0.0008749511
315,-0.0017929095
316,-0.0027158496
317,-0.003452484
318,-0.0037252444
319,-0.0038286494
320,-6.979162e-08
321,-0.00014449662
322,-0.00075097993
323,-0.0017590302
324,-0.0030697796
325,-0.0045364136
326,-0.005216474
327,-0.0051517636
328,-0.0047853226
329,-0.0044216136
330,-2.8593973e-07
331,-0.00048259037
332,-0.0011331496
333,-0.0019359229
334,-0.0028661122
335,-0.003697834
336,-0.0042951074
337,-0.0047790995
338,-0.0052670264
339,-0.0057244883
340,7.542697e-08
341,-0.00041572223
342,-0.0011308626
343,-0.0021270842
344,-0.0031881894
345,-0.0036298083
346,-0.003569226
347,-0.0033740108
348,-0.003510623
349,-0.0040516113
350,-1.6992742e-07
351,-0.00040833213
352,-0.0014555585
353,-0.003058697
354,-0.0050881295
355,-0.0067868773
356,-0.0070638116
357,-0.006416021
358,-0.005995801
359,-0.0063235573
360,-1.9051812e-07
361,-0.00041270992
362,-0.0010028447
363,-0.0017555499
364,-0.002635492
365,-0.0032334311
366,-0.0033330696
367,-0.003116123
368,-0.0028768042
369,-0.0029302645
370,2.2541393e-08
371,-0.00013730006
372,-0.0003372771
373,-0.0005914688
374,-0.0008868029
375,-0.0011608315
376,-0.0013896127
377,-0.001566119
378,-0.0017608097
379,-0.0020363692
380,3.6846508e-09
381,-0.00022490197
382,-0.0005648171
383,-0.0010166646
384,-0.001575479
385,-0.002237629
386,-0.002912487
387,-0.0035075173
388,-0.0038205495
389,-0.0037795356
390,-8.409673e-08
391,-1.4456836e-05
392,-0.00033824574
393,-0.0009338006
394,-0.0017663218
395,-0.0027928804
396,-0.0039005852
397,-0.00482675
398,-0.005439722
399,-0.0057337577
400,6.502325e-08
401,-0.00020370526
402,-0.00048967794
403,-0.00084858027
404,-0.0012730745
405,-0.0017600016
406,-0.002225914
407,-0.0026320266
408,-0.0029683206
409,-0.0033345479
410,1.6949393e-07
411,-0.00010676471
412,-0.000261895
413,-0.00046195072
414,-0.0007009138
415,-0.00097522733
416,-0.0012839122
417,-0.0015729358
418,-0.001803718
419,-0.0020329203
420,-9.482557e-09
421,-0.0004443657
422,-0.0012574374
423,-0.0023941665
424,-0.0036560912
425,-0.0045784204
426,-0.004916628
427,-0.0049843546
428,-0.0050201323
429,-0.0051735463
430,-1.16174874e-07
431,-0.00041900462
432,-0.0010022372
433,-0.0017320841
434,-0.002563466
435,-0.0031133844
436,-0.00327187
437,-0.0031993468
438,-0.0030266026
439,-0.0031472743
440,-9.233301e-08
441,-1.0457472e-05
442,-0.00013542522
443,-0.0003596735
444,-0.0006748481
445,-0.0010584462
446,-0.0014699944
447,-0.0018392866
448,-0.0021201356
449,-0.0022986257
450,8.3663245e-08
451,-0.00019584873
452,-0.0004756663
453,-0.0008292142
454,-0.0012500294
455,-0.0017221832
456,-0.0021747935
457,-0.002497066
458,-0.0026606275
459,-0.002785984
460,4.6599995e-09
461,-0.00023310978
462,-0.00057563
463,-0.0010122333
464,-0.0015302735
465,-0.002107473
466,-0.0026619984
467,-0.0032128997
468,-0.003755025
469,-0.0043124426
470,-8.236278e-08
471,-0.00026968328
472,-0.0008045509
473,-0.0015788883
474,-0.0025608947
475,-0.0034849872
476,-0.0036696552
477,-0.0031574704
478,-0.0028079648
479,-0.0029546348
480,1.9344417e-07
481,-0.0001550502
482,-0.00039640037
483,-0.000713732
484,-0.0010969321
485,-0.0015019261
486,-0.0017536536
487,-0.0019263441
488,-0.002011632
489,-0.0020473485
490,-3.8146972e-08
491,3.1427903e-06
492,-5.2526648e-05
493,-0.00016461589
494,-0.0003281164
495,-0.0005382005
496,-0.0007901135
497,-0.0010791844
498,-0.0014044796
499,-0.0017585369
500,-5.1151623e-08
501,-0.0005462048
502,-0.0015649258
503,-0.0029962768
504,-0.0047012386
505,-0.0063135657
506,-0.006861729
507,-0.006277824
508,-0.005533469
509,-0.005418733
510,-4.3348834e-08
511,-0.0007624544
512,-0.0017396489
513,-0.002832258
514,-0.0036991509
515,-0.0038685028
516,-0.00332433
517,-0.0029824998
518,-0.003329205
519,-0.0040833494
520,-1.9073486e-08
521,-0.00026823737
522,-0.0006823678
523,-0.0012136537
524,-0.0017255844
525,-0.0021120922
526,-0.0024116004
527,-0.0026875825
528,-0.0030765992
529,-0.003630384
530,-9.4933945e-08
531,-4.0010105e-05
532,-0.00036527243
533,-0.0009421158
534,-0.0016807124
535,-0.0024046882
536,-0.0031540724
537,-0.003979114
538,-0.0048664226
539,-0.005380522
540,-1.6255813e-08
541,5.6736902e-05
542,-1.1677877e-05
543,-0.0001937029
544,-0.0004755776
545,-0.000850561
546,-0.0013089794
547,-0.0018318389
548,-0.00239514
549,-0.002885888
550,8.756464e-08
551,-0.0005737675
552,-0.0017160866
553,-0.0033746078
554,-0.0052747577
555,-0.0068286443
556,-0.007178351
557,-0.006912383
558,-0.0069022994
559,-0.0075789597
560,2.0373951e-08
561,-0.0003447461
562,-0.0007849506
563,-0.0012024832
564,-0.0014166345
565,-0.0014484904
566,-0.0013405724
567,-0.0013016011
568,-0.0014995036
569,-0.0019236112
570,4.118139e-08
571,-0.0002253424
572,-0.00053841376
573,-0.00092527346
574,-0.0013182727
575,-0.001560695
576,-0.0015998312
577,-0.0016527055
578,-0.0018255264
579,-0.0021840585
580,-8.019534e-08
581,-1.5689893e-05
582,-0.00019261068
583,-0.00051697635
584,-0.0009755007
585,-0.001517966
586,-0.0020453974
587,-0.0025227582
588,-0.002820934
589,-0.0031583128
590,-6.979162e-08
591,-0.00015933644
592,-0.00044709185
593,-0.0008553962
594,-0.00137391
595,-0.0018670018
596,-0.00216488
597,-0.002171399
598,-0.0023014906
599,-0.0026269457
600,-8.0845574e-08
601,-0.0004838094
602,-0.0012275171
603,-0.002203864
604,-0.0031503567
605,-0.0037351968
606,-0.0037581031
607,-0.0037482122
608,-0.004162804
609,-0.0050174966
610,-1.0100278e-07
611,-0.0006797379
612,-0.0017017322
613,-0.0028034595
614,-0.0032647406
615,-0.0029713267
616,-0.0024310562
617,-0.0022928012
618,-0.002717977
619,-0.0035267163
620,-9.970232e-09
621,6.1653904e-05
622,-1.42657755e-05
623,-0.00020973633
624,-0.0004952821
625,-0.0008339728
626,-0.0011598765
627,-0.0014559468
628,-0.001813853
629,-0.0022390757
630,5.461953e-08
631,2.9451197e-05
632,-0.00020395798
633,-0.00067116827
634,-0.0013436634
635,-0.0019565164
636,-0.002529313
637,-0.0029308842
638,-0.0032157358
639,-0.0033768371
640,9.016557e-08
641,-0.000526687
642,-0.0011484316
643,-0.0018093642
644,-0.0022839897
645,-0.0024890709
646,-0.0024927508
647,-0.0024509178
648,-0.0023838338
649,-0.0024817025
650,8.843162e-08
651,-7.0447924e-05
652,-0.00023657388
653,-0.0004918935
654,-0.00080491457
655,-0.0010845402
656,-0.0013499788
657,-0.001597445
658,-0.0018023003
659,-0.0020743394
660,-1.6244975e-07
661,4.245043e-06
662,-6.283543e-05
663,-0.00019368378
664,-0.00038457187
665,-0.0006310287
666,-0.0009273244
667,-0.0012699753
668,-0.0016549838
669,-0.0020794587
670,-1.148744e-08
671,-0.00012509336
672,-0.00034076354
673,-0.0006369386
674,-0.0010054646
675,-0.0014383353
676,-0.0019132053
677,-0.0022990482
678,-0.0024081464
679,-0.002479943
680,-1.2842092e-08
681,-0.00018040597
682,-0.00041383563
683,-0.0006979369
684,-0.0010266376
685,-0.0013933792
686,-0.0017701106
687,-0.0021342982
688,-0.0024380258
689,-0.0026944657
690,7.3693016e-08
691,-0.00034489893
692,-0.0008675315
693,-0.0015609551
694,-0.0023709713
695,-0.0029479582
696,-0.0031131632
697,-0.0032490634
698,-0.003585506
699,-0.0041814884
700,-1.300465e-08
701,-4.514564e-05
702,-0.00020996528
703,-0.00048470323
704,-0.0008619595
705,-0.0013373748
706,-0.0018743033
707,-0.0024234669
708,-0.003081461
709,-0.0037392122
710,1.4901161e-07
711,-0.00022695314
712,-0.0006827037
713,-0.0013377803
714,-0.0021429204
715,-0.0029640931
716,-0.0035174587
717,-0.0037204032
718,-0.0038034865
719,-0.0039142957
720,-3.381209e-08
721,-0.00014699112
722,-0.00037107858
723,-0.0006649117
724,-0.0010225999
725,-0.0014141538
726,-0.0018240822
727,-0.0021441893
728,-0.0023655565
729,-0.0024895407
730,1.614744e-08
731,-0.00010041567
732,-0.00039566917
733,-0.0008677307
734,-0.0014938385
735,-0.0021084116
736,-0.002629859
737,-0.002882657
738,-0.002863707
739,-0.002923965
740,2.503395e-08
741,3.7573358e-05
742,-5.021388e-05
743,-0.00025069498
744,-0.00055206567
745,-0.00094553287
746,-0.0014199042
747,-0.0019707486
748,-0.0025816313
749,-0.0031005088
750,1.0577115e-07
751,-0.0006732529
752,-0.0017830359
753,-0.0032083625
754,-0.004384232
755,-0.004101892
756,-0.0029265573
757,-0.0024358018
758,-0.0034117412
759,-0.0049824263
760,3.3486973e-08
761,-0.00090008776
762,-0.001965199
763,-0.0027781285
764,-0.0029121842
765,-0.0026635155
766,-0.0025092503
767,-0.0028194047
768,-0.003626432
769,-0.0046342006
770,-3.8472088e-09
771,-0.00031504343
772,-0.0007242753
773,-0.0011781182
774,-0.0015285583
775,-0.0017066725
776,-0.0016990419
777,-0.0016571997
778,-0.0018381373
779,-0.0022871238
780,-8.994883e-09
781,5.7661047e-05
782,-0.00018271754
783,-0.00068478315
784,-0.0014091113
785,-0.0023199758
786,-0.0033300547
787,-0.0039971024
788,-0.004381166
789,-0.0045424527
790,1.1704185e-08
791,0.00021135678
792,0.00010044136
793,-0.00029463426
794,-0.0009310162
795,-0.001763104
796,-0.0026747105
797,-0.0035079212
798,-0.0041985256
799,-0.0047280053
800,-5.20186e-09
801,-0.0012651609
802,-0.003026349
803,-0.004707004
804,-0.005583882
805,-0.0047978633
806,-0.003622828
807,-0.003155019
808,-0.0036101232
809,-0.004619154
810,1.12706964e-07
811,-0.00019412214
812,-0.0007033556
813,-0.0014758587
814,-0.002328609
815,-0.0030751983
816,-0.0040254374
817,-0.005066368
818,-0.0054917275
819,-0.0055263997
820,-4.226511e-09
821,-6.7132816e-05
822,-0.00039760032
823,-0.0009515552
824,-0.0016581492
825,-0.0023341721
826,-0.0030613658
827,-0.0039869733
828,-0.0049908
829,-0.0055307876
830,1.0837208e-10
831,-0.00010106423
832,-0.000356902
833,-0.00075048686
834,-0.001154599
835,-0.0013254497
836,-0.001422404
837,-0.0017491585
838,-0.0023601614
839,-0.0030990413
840,3.310767e-08
841,-0.00031328536
842,-0.0008197686
843,-0.0013720244
844,-0.0016064132
845,-0.0016620298
846,-0.0017798955
847,-0.0021478042
848,-0.002768817
849,-0.0035013321
850,-1.12273476e-07
851,0.00023999474
852,0.00020324599
853,-8.060217e-05
854,-0.000579816
855,-0.001264915
856,-0.0020919167
857,-0.0029389986
858,-0.003509029
859,-0.0037936892
860,2.3083253e-08
861,-0.0009721934
862,-0.002247714
863,-0.0035601242
864,-0.0041679298
865,-0.004244866
866,-0.004571274
867,-0.005552253
868,-0.0070647136
869,-0.008537883
870,1.9344416e-08
871,0.00014821172
872,3.3644545e-05
873,-0.000255508
874,-0.00057103555
875,-0.000822293
876,-0.0011970897
877,-0.001638226
878,-0.002058676
879,-0.0022598398
880,7.044185e-10
881,-0.0007328152
882,-0.001735935
883,-0.0028597082
884,-0.003309526
885,-0.0034874384
886,-0.003796658
887,-0.004168344
888,-0.0046061324
889,-0.0051633953
890,-5.47279e-09
891,-8.712365e-05
892,-0.00030866606
893,-0.000646822
894,-0.0010885317
895,-0.0016255203
896,-0.0022536437
897,-0.0029629057
898,-0.0037066247
899,-0.004373057
900,1.3221394e-07
901,-0.00024094798
902,-0.00057882094
903,-0.0010018985
904,-0.0013480234
905,-0.0015100419
906,-0.0012312278
907,-0.0010480742
908,-0.0011850955
909,-0.0016218004
910,2.9910694e-07
911,-4.6273144e-05
912,-0.00019485994
913,-0.00043608493
914,-0.0007626256
915,-0.0011700474
916,-0.0016520509
917,-0.0021867908
918,-0.0026687777
919,-0.0031930534
920,-1.08372085e-07
921,-0.0004766113
922,-0.0011447447
923,-0.0019951868
924,-0.002996156
925,-0.003738497
926,-0.004137199
927,-0.0043075224
928,-0.004458519
929,-0.004882827
930,-8.691441e-08
931,-0.00023594401
932,-0.00056837493
933,-0.0009862776
934,-0.0014129543
935,-0.0017665926
936,-0.0019306556
937,-0.0021501638
938,-0.0025366629
939,-0.0029961744
940,2.5835905e-07
941,-0.00035307734
942,-0.0009298485
943,-0.0017120226
944,-0.0026673789
945,-0.0033726343
946,-0.0037925288
947,-0.003899445
948,-0.0040008943
949,-0.0042450638
950,-2.479553e-07
951,0.000107011794
952,-0.00027680656
953,-0.001093202
954,-0.0022818556
955,-0.0037235294
956,-0.0049027693
957,-0.0045842873
958,-0.0036343422
959,-0.0031581654
960,-9.47172e-08
961,-0.0006236698
962,-0.0016117699
963,-0.0028507041
964,-0.0038436798
965,-0.0037798956
966,-0.0032246527
967,-0.0030997137
968,-0.0035989883
969,-0.0045466563
970,1.7556276e-08
971,-6.636229e-05
972,-0.00019180514
973,-0.0003613704
974,-0.00044825295
975,-0.00054565736
976,-0.000703407
977,-0.000871807
978,-0.0011695155
979,-0.0016051332
980,2.2454695e-07
981,-0.00033209886
982,-0.0008705629
983,-0.0016008223
984,-0.0024232578
985,-0.0031054448
986,-0.0036050824
987,-0.003875318
988,-0.0040821843
989,-0.0044189943
990,-1.9777906e-08
991,-0.00043504147
992,-0.0009930186
993,-0.001648806
994,-0.0023345433
995,-0.0028612295
996,-0.0031725012
997,-0.0032313643
998,-0.0033898617
999,-0.0037559287
1000,-8.6697666e-10
1001,-0.00019939596
1002,-0.0006865033
1003,-0.0014329824
1004,-0.0024163576
1005,-0.003605989
1006,-0.0048017595
1007,-0.005672442
1008,-0.0059530847
1009,-0.0061831474
1010,9.970232e-09
1011,-0.00043438433
1012,-0.0010004949
1013,-0.0016811857
1014,-0.0024487365
1015,-0.003093643
1016,-0.003284648
1017,-0.0032566157
1018,-0.0031842445
1019,-0.0033149086
1020,8.9298595e-08
1021,-0.00021181973
1022,-0.0006312119
1023,-0.0012461767
1024,-0.001868743
1025,-0.0022992888
1026,-0.0024886206
1027,-0.0026305632
1028,-0.0027950641
1029,-0.0031483572
1030,1.820651e-08
1031,-0.00016144059
1032,-0.00042068915
1033,-0.0007672579
1034,-0.0011889155
1035,-0.0016431514
1036,-0.0019990036
1037,-0.0022441475
1038,-0.002379948
1039,-0.0025079788
1040,5.7653946e-08
1041,-0.00015993898
1042,-0.00059356645
1043,-0.0012754425
1044,-0.0021808818
1045,-0.0032049292
1046,-0.00386459
1047,-0.0040413486
1048,-0.0039191
1049,-0.003892132
1050,2.0373951e-08
1051,-0.00010183941
1052,-0.000312829
1053,-0.0006186615
1054,-0.0010049725
1055,-0.0014551055
1056,-0.0018781112
1057,-0.002190226
1058,-0.0022686594
1059,-0.0022784958
1060,5.20186e-09
1061,-8.4071595e-05
1062,-0.00027215265
1063,-0.0005566818
1064,-0.0009309825
1065,-0.0013857399
1066,-0.0018992095
1067,-0.002441276
1068,-0.0029003576
1069,-0.0032136678
1070,2.3191625e-08
1071,-0.0004654228
1072,-0.0012528198
1073,-0.0023180356
1074,-0.0035604725
1075,-0.004524115
1076,-0.004723503
1077,-0.0044724345
1078,-0.0044003446
1079,-0.0047855712
1080,-8.496371e-08
1081,-1.1360428e-05
1082,-0.00016148567
1083,-0.00042800166
1084,-0.00079348346
1085,-0.0012295754
1086,-0.0016604142
1087,-0.001967218
1088,-0.0021238094
1089,-0.0022585767
1090,5.0718135e-08
1091,-1.5733676e-05
1092,-0.00010071256
1093,-0.00024639326
1094,-0.00044609373
1095,-0.0006933875
1096,-0.0009848989
1097,-0.0013161201
1098,-0.0016840224
1099,-0.002074622
1100,5.0284644e-08
1101,-0.0001824431
1102,-0.00043848905
1103,-0.0007599137
1104,-0.0011387417
1105,-0.0014884723
1106,-0.0018599355
1107,-0.0022350096
1108,-0.0025387842
1109,-0.0026736215
1110,1.5150417e-07
1111,-0.00030205888
1112,-0.00077621115
1113,-0.0014044509
1114,-0.0021723877
1115,-0.0029508362
1116,-0.0034386218
1117,-0.0034967747
1118,-0.003430099
1119,-0.0035076826
1120,-1.114065e-07
1121,-0.0002728072
1122,-0.000659383
1123,-0.0011443403
1124,-0.001695916
1125,-0.002271517
1126,-0.0027669056
1127,-0.0030992005
1128,-0.0033135833
1129,-0.0034204456
1130,1.7176975e-08
1131,-0.00031074914
1132,-0.0008043161
1133,-0.0014692773
1134,-0.0022856933
1135,-0.0032093087
1136,-0.0038556594
1137,-0.0044088513
1138,-0.0048837797
1139,-0.005161114
1140,-6.610697e-09
1141,-0.00013195167
1142,-0.0006671032
1143,-0.0015529311
1144,-0.0027236214
1145,-0.004007862
1146,-0.0049441997
1147,-0.0054457155
1148,-0.00562587
1149,-0.005967664
1150,-1.2679534e-08
1151,3.402526e-05
1152,-7.633187e-06
1153,-0.0001238009
1154,-0.00031198046
1155,-0.0005659279
1156,-0.00087435724
1157,-0.0012240229
1158,-0.0015901837
1159,-0.0018767534
1160,-2.115423e-07
1161,-0.00048694524
1162,-0.0012784082
1163,-0.0023109436
1164,-0.0031813725
1165,-0.003670277
1166,-0.0040078396
1167,-0.004092025
1168,-0.0043271002
1169,-0.004832818
1170,-1.08372085e-08
1171,-4.4103103e-06
1172,-0.0001460795
1173,-0.00040851202
1174,-0.00077331264
1175,-0.0011946019
1176,-0.0016957099
1177,-0.0022592214
1178,-0.0027782
1179,-0.0031151068
1180,-3.9880927e-08
1181,-0.00024015579
1182,-0.00062503945
1183,-0.0011439975
1184,-0.0017896254
1185,-0.0022869457
1186,-0.0024387052
1187,-0.0025987942
1188,-0.002918832
1189,-0.0034757194
1190,5.4402786e-08
1191,-0.0009785211
1192,-0.002320815
1193,-0.0034563828
1194,-0.0038316888
1195,-0.0034713345
1196,-0.0031070828
1197,-0.0035248639
1198,-0.00482205
1199,-0.006342195
1200,-8.626418e-08
1201,0.00023460995
1202,0.00039611058
1203,0.00051947683
1204,0.00059279136
1205,0.00062997907
1206,0.00054817373
1207,0.0002750503
1208,-0.00011870731
1209,-0.0005236912
1210,-1.6472557e-08
1211,-0.00023736629
1212,-0.0005855764
1213,-0.0010428344
1214,-0.0015722752
1215,-0.0017963907
1216,-0.0016769739
1217,-0.001665002
1218,-0.0019613903
1219,-0.0025622952
1220,1.2950464e-08
1221,-0.00082409
1222,-0.0018938971
1223,-0.0030662464
1224,-0.003752405
1225,-0.003624122
1226,-0.0030885802
1227,-0.0028891715
1228,-0.003236309
1229,-0.0040535214
1230,7.434325e-08
1231,-9.442297e-05
1232,-0.00028916314
1233,-0.00057184434
1234,-0.0009142061
1235,-0.0012351
1236,-0.0014237867
1237,-0.0015205886
1238,-0.0017111067
1239,-0.0020835786
1240,1.8900091e-07
1241,-0.00034340512
1242,-0.00081494247
1243,-0.0013972113
1244,-0.0020230957
1245,-0.0025699153
1246,-0.0029403514
1247,-0.0032461453
1248,-0.0036336908
1249,-0.004210154
1250,-6.2422316e-08
1251,-0.00023357912
1252,-0.0006478132
1253,-0.0012145849
1254,-0.0018961326
1255,-0.0025194602
1256,-0.0028606663
1257,-0.002978102
1258,-0.0030788411
1259,-0.0033040147
1260,1.5778976e-07
1261,8.881482e-05
1262,1.6047738e-05
1263,-0.0002009032
1264,-0.0005480103
1265,-0.001011512
1266,-0.0015654388
1267,-0.0020626849
1268,-0.0022334647
1269,-0.0022003897
1270,-5.8087437e-08
1271,-0.000165583
1272,-0.00044301813
1273,-0.00082152884
1274,-0.0012950932
1275,-0.0017851777
1276,-0.002110424
1277,-0.002220271
1278,-0.0021796278
1279,-0.0022325958
1280,-1.0988929e-07
1281,-8.598241e-05
1282,-0.00031270852
1283,-0.0006630212
1284,-0.0011216879
1285,-0.0016757337
1286,-0.002310554
1287,-0.0029728902
1288,-0.0034981617
1289,-0.0038457601
1290,-4.7683715e-09
1291,0.00011085467
1292,0.000104588165
1293,-4.6912105e-06
1294,-0.00020907228
1295,-0.0004947983
1296,-0.0008531072
1297,-0.0012808925
1298,-0.0017404392
1299,-0.0021698228
1300,-1.4738603e-08
1301,-6.0899907e-05
1302,-0.00031775908
1303,-0.00074633944
1304,-0.0013224744
1305,-0.0020322418
1306,-0.0027200812
1307,-0.0029319164
1308,-0.0026307171
1309,-0.0024141823
1310,9.103255e-08
1311,-3.331748e-05
1312,-0.00018957528
1313,-0.0004587555
1314,-0.0008334862
1315,-0.0013067982
1316,-0.0018194957
1317,-0.0022262824
1318,-0.0023694898
1319,-0.0024016332
1320,-2.5142322e-08
1321,-5.853393e-06
1322,-0.00029615793
1323,-0.00083753845
1324,-0.001601543
1325,-0.0025002705
1326,-0.003372472
1327,-0.003920278
1328,-0.0041313954
1329,-0.004329383
1330,-8.279627e-08
1331,-0.00012904254
1332,-0.00039002852
1333,-0.00077203946
1334,-0.0012636349
1335,-0.0018165255
1336,-0.0021502837
1337,-0.002338253
1338,-0.0024581207
1339,-0.0025014498
1340,1.2950464e-07
1341,-0.00028529222
1342,-0.000780968
1343,-0.0014652745
1344,-0.0023146712
1345,-0.0032364584
1346,-0.0040661385
1347,-0.004622173
1348,-0.0047296784
1349,-0.0047208914
1350,1.0186976e-07
1351,-0.00040283636
1352,-0.0011159763
1353,-0.002101801
1354,-0.0031666453
1355,-0.0038315924
1356,-0.0041174046
1357,-0.004414802
1358,-0.00493292
1359,-0.0053828643
1360,2.4275346e-08
1361,-0.00022781373
1362,-0.0005482357
1363,-0.0008921662
