,losses
365,778.2975
366,773.67975
367,769.0257
368,764.345
369,759.6458
370,431.6433
371,429.51126
372,427.24255
373,424.85635
374,422.371
375,419.804
376,417.17166
377,414.48972
378,411.77258
379,409.0331
380,391.07462
381,388.64536
382,386.2604
383,383.9179
384,381.61652
385,379.35403
386,377.12872
387,374.93936
388,372.78717
389,370.67236
390,320.90216
391,318.95212
392,317.03433
393,315.14676
394,313.2867
395,311.45334
396,309.64478
397,307.8596
398,306.09714
399,304.35596
400,352.449
401,350.8465
402,349.2413
403,347.6367
404,346.03668
405,344.4446
406,342.8637
407,341.297
408,339.74652
409,338.21613
410,281.28882
411,279.82462
412,278.34976
413,276.8645
414,275.371
415,273.86966
416,272.36203
417,270.84995
418,269.33682
419,267.82462
420,362.5825
421,360.9199
422,359.21124
423,357.46988
424,355.7091
425,353.94153
426,352.17352
427,350.41467
428,348.66797
429,346.93488
430,331.89798
431,330.26334
432,328.62006
433,326.9687
434,325.30853
435,323.6399
436,321.9637
437,320.28088
438,318.5927
439,316.90112
440,354.81454
441,353.33093
442,351.84277
443,350.35092
444,348.8563
445,347.36
446,345.86334
447,344.3674
448,342.87317
449,341.38187
450,262.506
451,261.15082
452,259.75803
453,258.3355
454,256.8907
455,255.43045
456,253.96315
457,252.4941
458,251.03073
459,249.581
460,322.13974
461,320.76276
462,319.37057
463,317.95703
464,316.5197
465,315.0587
466,313.57626
467,312.0754
468,310.5608
469,309.0374
470,242.12506
471,240.91847
472,239.72801
473,238.55469
474,237.39807
475,236.25757
476,235.13147
477,234.0195
478,232.92162
479,231.83731
480,301.28583
481,300.12137
482,298.89865
483,297.62436
484,296.3065
485,294.95328
486,293.5732
487,292.17383
488,290.76202
489,289.34384
490,158.44162
491,157.2644
492,156.08446
493,154.91144
494,153.75557
495,152.62428
496,151.52098
497,150.45084
498,149.41699
499,148.42139
500,283.70456
501,283.0091
502,282.13043
503,281.07675
504,279.86484
505,278.51666
506,277.05612
507,275.50937
508,273.90173
509,272.25174
510,199.62233
511,198.99573
512,198.30994
513,197.56563
514,196.76593
515,195.91515
516,195.01945
517,194.08551
518,193.12006
519,192.13051
520,139.28453
521,138.36629
522,137.45833
523,136.56267
524,135.68117
525,134.81593
526,133.96782
527,133.13779
528,132.32512
529,131.52934
530,140.86105
531,139.94711
532,139.02051
533,138.09029
534,137.1649
535,136.25157
536,135.35735
537,134.48604
538,133.64095
539,132.82597
540,156.86691
541,156.60371
542,156.18382
543,155.6133
544,154.9056
545,154.07875
546,153.15303
547,152.1498
548,151.08849
549,149.98796
550,163.66653
551,163.3067
552,162.93723
553,162.55415
554,162.15607
555,161.74287
556,161.31541
557,160.87549
558,160.42554
559,159.96808
560,274.09695
561,273.36575
562,272.30698
563,270.9751
564,269.42737
565,267.7174
566,265.8925
567,263.99594
568,262.0629
569,260.11774
570,169.88017
571,168.862
572,167.91153
573,167.0203
574,166.18057
575,165.38463
576,164.62868
577,163.9052
578,163.20673
579,162.53102
580,166.39838
581,165.89453
582,165.38625
583,164.87297
584,164.3544
585,163.83064
586,163.30211
587,162.76965
588,162.23425
589,161.69662
590,265.89453
591,264.7476
592,263.3212
593,261.6676
594,259.83438
595,257.86368
596,255.79375
597,253.65816
598,251.48674
599,249.30432
600,215.42744
601,213.81775
602,212.27359
603,210.79184
604,209.3684
605,207.99892
606,206.6778
607,205.39948
608,204.15817
609,202.94885
610,153.02167
611,152.737
612,152.40938
613,152.04015
614,151.63176
615,151.18753
616,150.71156
617,150.2083
618,149.68213
619,149.13747
620,188.53453
621,187.81429
622,187.06503
623,186.29529
624,185.51357
625,184.72766
626,183.94345
627,183.16676
628,182.40146
629,181.65202
630,104.538864
631,104.43561
632,104.23886
633,103.94926
634,103.57181
635,103.11508
636,102.58962
637,102.007034
638,101.37988
639,100.72047
640,154.79521
641,154.64703
642,154.4421
643,154.18202
644,153.8703
645,153.51186
646,153.11238
647,152.67815
648,152.21582
649,151.7314
650,142.76302
651,142.33852
652,141.91449
653,141.49078
654,141.06671
655,140.64215
656,140.2168
657,139.79053
658,139.36295
659,138.93382
660,176.54585
661,176.01654
662,175.42203
663,174.76982
664,174.06702
665,173.32034
666,172.53586
667,171.71906
668,170.87494
669,170.00812
670,163.03838
671,162.70915
672,162.3147
673,161.86122
674,161.3564
675,160.80829
676,160.22537
677,159.61649
678,158.98924
679,158.35077
680,160.56929
681,159.53156
682,158.4005
683,157.20955
684,155.99057
685,154.76933
686,153.56737
687,152.4029
688,151.28917
689,150.23409
690,133.77026
691,133.11185
692,132.516
693,131.97522
694,131.48335
695,131.033
696,130.61748
697,130.22937
698,129.86374
699,129.51532
700,184.26929
701,184.08904
702,183.81804
703,183.46138
704,183.02629
705,182.52144
706,181.9571
707,181.34323
708,180.6903
709,180.00894
710,129.11072
711,128.9392
712,128.71933
713,128.4522
714,128.14072
715,127.78902
716,127.40239
717,126.98645
718,126.54716
719,126.090515
720,150.7642
721,150.34386
722,149.88756
723,149.40508
724,148.90527
725,148.3961
726,147.8843
727,147.37552
728,146.87431
729,146.38391
730,145.55655
731,144.40393
732,143.0838
733,141.64687
734,140.13911
735,138.60048
736,137.06564
737,135.56224
738,134.11258
739,132.73174
740,138.72458
741,138.85294
742,138.92589
743,138.92679
744,138.84634
745,138.68051
746,138.43002
747,138.09923
748,137.69493
749,137.22566
750,199.34818
751,198.52919
752,197.5611
753,196.47026
754,195.28209
755,194.02046
756,192.70743
757,191.36331
758,190.0069
759,188.65556
760,196.09334
761,195.92415
762,195.59406
763,195.09831
764,194.44098
765,193.63164
766,192.6839
767,191.61504
768,190.44414
769,189.19151
770,147.3411
771,146.11494
772,144.8568
773,143.58578
774,142.31787
775,141.0675
776,139.84563
777,138.66168
778,137.52148
779,136.42935
780,125.99296
781,126.02007
782,125.950325
783,125.78099
784,125.51487
785,125.15958
786,124.725395
787,124.22493
788,123.671646
789,123.07893
790,160.52011
791,160.26761
792,159.96281
793,159.60527
794,159.1965
795,158.74043
796,158.24216
797,157.70769
798,157.14355
799,156.55664
800,90.946686
801,90.7039
802,90.45703
803,90.20485
804,89.94691
805,89.68345
806,89.415054
807,89.14292
808,88.86828
809,88.59257
810,118.32674
811,117.90492
812,117.471664
813,117.0303
814,116.58396
815,116.135185
816,115.68603
817,115.23833
818,114.79357
819,114.35283
820,101.97818
821,101.857475
822,101.51989
823,100.9951
824,100.31802
825,99.52696
826,98.65877
827,97.747696
828,96.82483
829,95.91454
830,147.4752
831,146.62645
832,145.81448
833,145.04228
834,144.30977
835,143.61441
836,142.9527
837,142.31973
838,141.71024
839,141.11977
840,154.91617
841,154.32062
842,153.72246
843,153.12892
844,152.54633
845,151.97882
846,151.4291
847,150.89857
848,150.38799
849,149.89662
850,111.57359
851,111.46598
852,111.28145
853,111.02195
854,110.69288
855,110.301796
856,109.85821
857,109.37217
858,108.85443
859,108.31528
860,119.93041
861,119.071045
862,118.10988
863,117.085976
864,116.036415
865,114.993195
866,113.98315
867,113.0276
868,112.14223
869,111.338875
870,177.52502
871,176.78094
872,176.0887
873,175.44754
874,174.85619
875,174.31195
876,173.81042
877,173.34564
878,172.91216
879,172.50464
880,251.1818
881,250.9223
882,250.05733
883,248.66736
884,246.85278
885,244.72188
886,242.3812
887,239.92488
888,237.44179
889,235.00319
890,157.29965
891,157.5273
892,157.78746
893,158.0438
894,158.26494
895,158.42787
896,158.51662
897,158.52203
898,158.44086
899,158.27524
900,151.49478
901,151.27208
902,151.03076
903,150.77449
904,150.50682
905,150.23106
906,149.95036
907,149.66727
908,149.3841
909,149.10248
910,131.81793
911,131.75546
912,131.6826
913,131.59924
914,131.50636
915,131.4054
916,131.29817
917,131.18687
918,131.07362
919,130.96042
920,157.23099
921,156.70155
922,155.96057
923,155.06642
924,154.07481
925,153.03563
926,151.99153
927,150.9756
928,150.01321
929,149.1197
930,164.90932
931,163.01234
932,161.08855
933,159.21143
934,157.43605
935,155.79474
936,154.30424
937,152.96744
938,151.77559
939,150.71286
940,203.29358
941,202.39665
942,201.47493
943,200.51706
944,199.51813
945,198.47807
946,197.4009
947,196.29478
948,195.16838
949,194.03217
950,103.4356
951,102.67966
952,101.7767
953,100.7791
954,99.73835
955,98.70135
956,97.708336
957,96.791595
958,95.97475
959,95.27253
960,615342.0
961,614960.7
962,614436.7
963,613820.06
964,613135.06
965,612397.9
966,611619.94
967,610810.44
968,609978.6
969,609133.5
970,424.322
971,487.9625
972,550.1082
973,609.3481
974,664.6759
975,715.4108
976,761.1319
977,801.61017
978,836.78986
979,866.73535
980,717.1289
981,732.836
982,745.5547
983,755.47876
984,762.81177
985,767.76025
986,770.5308
987,771.3247
988,770.3356
989,767.7495
990,1053.2024
991,1045.1056
992,1034.6526
993,1022.1523
994,1007.89636
995,992.15
996,975.1568
997,957.1375
998,938.2935
999,918.8063
1000,761990.3
1001,761964.0
1002,761798.25
1003,761520.06
1004,761150.5
1005,760706.44
1006,760201.6
1007,759647.3
1008,759052.7
1009,758425.7
1010,1296.3926
1011,1372.6802
1012,1441.596
1013,1503.1602
1014,1557.5237
1015,1604.9261
1016,1645.6735
1017,1680.1266
1018,1708.6713
1019,1731.7137
1020,1665.1155
1021,1678.4683
1022,1687.5419
1023,1692.7163
1024,1694.3573
1025,1692.8108
1026,1688.4027
1027,1681.4388
1028,1672.2041
1029,1660.9615
1030,1579.9154
1031,1565.6653
1032,1549.9639
1033,1533.0099
1034,1514.9847
1035,1496.0535
1036,1476.3643
1037,1456.0502
1038,1435.2327
1039,1414.0205
1040,759932.1
1041,759934.7
1042,759839.2
1043,759660.3
1044,759410.9
1045,759101.3
1046,758740.7
1047,758337.0
1048,757896.6
1049,757425.3
1050,1672.6793
1051,1741.8239
1052,1803.0095
1053,1856.5365
1054,1902.7657
1055,1942.1041
1056,1974.9877
1057,2001.8629
1058,2023.1818
1059,2039.3864
1060,2437.9155
1061,2444.3975
1062,2446.2969
1063,2444.0674
1064,2438.132
1065,2428.8884
1066,2416.7004
1067,2401.9055
1068,2384.814
1069,2365.709
1070,1899.3782
1071,1881.6409
1072,1863.1696
1073,1844.0797
1074,1824.4762
1075,1804.4529
1076,1784.0947
1077,1763.4769
1078,1742.665
1079,1721.7196
1080,1587.4651
1081,1566.5
1082,1545.5767
1083,1524.7312
1084,1503.9954
1085,1483.3942
1086,1462.9507
1087,1442.6863
1088,1422.6171
1089,1402.7579
1090,1451713.1
1091,1451669.0
1092,1451442.2
1093,1451066.0
1094,1450566.4
1095,1449964.6
1096,1449277.6
1097,1448519.8
1098,1447703.1
1099,1446837.5
1100,2739.0842
1101,2850.3662
1102,2949.231
1103,3036.1995
1104,3111.8835
1105,3176.939
1106,3232.0532
1107,3277.9216
1108,3315.2388
1109,3344.688
1110,3245.1807
1111,3260.3467
1112,3269.4048
1113,3272.932
1114,3271.47
1115,3265.5234
1116,3255.5632
1117,3242.021
1118,3225.2976
1119,3205.7576
1120,3511.3716
1121,3486.4175
1122,3459.3267
1123,3430.3823
1124,3399.8425
1125,3367.939
1126,3334.878
1127,3300.8494
1128,3266.024
1129,3230.5557
1130,3519.053
1131,3478.0063
1132,3436.1926
1133,3393.7844
1134,3350.9338
1135,3307.7793
1136,3264.443
1137,3221.032
1138,3177.643
1139,3134.3586
1140,2963.7969
1141,2922.5703
1142,2881.7075
1143,2841.2407
1144,2801.197
1145,2761.6
1146,2722.4663
1147,2683.8145
1148,2645.6565
1149,2608.0017
1150,2799.6487
1151,2758.5713
1152,2717.7087
1153,2677.1157
1154,2636.8423
1155,2596.9307
1156,2557.4192
1157,2518.3376
1158,2479.7124
1159,2441.567
1160,2364.3723
1161,2328.0952
1162,2292.3843
1163,2257.2395
1164,2222.6597
1165,2188.6438
1166,2155.1873
1167,2122.287
1168,2089.9373
1169,2058.1318
1170,1819.5121
1171,1792.6406
1172,1766.4729
1173,1740.9706
1174,1716.0951
1175,1691.8147
1176,1668.0988
1177,1644.9204
1178,1622.2537
1179,1600.0746
1180,945725.8
1181,945761.25
1182,945702.3
1183,945561.1
1184,945348.44
1185,945073.8
1186,944745.4
1187,944370.56
1188,943955.75
1189,943506.5
1190,2228.0786
1191,2298.4934
1192,2360.2563
1193,2413.8525
1194,2459.7932
1195,2498.6023
1196,2530.801
1197,2556.899
1198,2577.3936
1199,2592.7625
1200,2706.1423
1201,2713.074
1202,2715.855
1203,2714.89
1204,2710.5542
1205,2703.1965
1206,2693.1382
1207,2680.676
1208,2666.0806
1209,2649.6013
1210,3570173.2
1211,3569436.2
1212,3567941.2
1213,3565885.0
1214,3563399.2
1215,3560580.0
1216,3557499.5
1217,3554212.2
1218,3550761.5
1219,3547181.5
1220,1268632.4
1221,1267480.0
1222,1266384.8
1223,1265341.6
1224,1264345.2
1225,1263390.4
1226,1262473.4
1227,1261590.4
1228,1260738.5
1229,1259914.0
1230,1206593.9
1231,1205987.2
1232,1205391.0
1233,1204804.2
1234,1204226.9
1235,1203658.6
1236,1203099.1
1237,1202547.6
1238,1202004.2
1239,1201468.2
1240,6566.271
1241,6695.2603
1242,6808.207
1243,6906.248
1244,6990.5034
1245,7062.052
1246,7121.93
1247,7171.116
1248,7210.539
1249,7241.0693
1250,6850.239
1251,6868.642
1252,6880.6455
1253,6886.8613
1254,6887.8584
1255,6884.1533
1256,6876.221
1257,6864.5005
1258,6849.385
1259,6831.238
1260,7136.727
1261,7112.9434
1262,7086.973
1263,7059.07
1264,7029.459
1265,6998.3516
1266,6965.9316
1267,6932.365
1268,6897.803
1269,6862.38
1270,6215.531
1271,6182.281
1272,6148.816
1273,6115.1836
1274,6081.4316
1275,6047.5986
1276,6013.7207
1277,5979.831
1278,5945.959
1279,5912.131
1280,6210.681
1281,6174.721
1282,6138.673
1283,6102.574
1284,6066.46
1285,6030.3613
1286,5994.3086
1287,5958.325
1288,5922.4297
1289,5886.642
1290,5946.8535
1291,5910.2837
1292,5873.764
1293,5837.3184
1294,5800.9727
1295,5764.743
1296,5728.648
1297,5692.7036
1298,5656.921
1299,5621.3105
1300,5016.835
1301,4984.931
1302,4953.4365
1303,4922.331
1304,4891.5986
1305,4861.218
1306,4831.1777
1307,4801.462
1308,4772.056
1309,4742.95
1310,5502.471
1311,5471.038
1312,5439.6514
1313,5408.332
1314,5377.0933
1315,5345.9517
1316,5314.921
1317,5284.0117
1318,5253.235
1319,5222.599
1320,4865.7305
1321,4835.8696
1322,4806.2007
1323,4776.727
1324,4747.4487
1325,4718.366
1326,4689.481
1327,4660.793
1328,4632.3013
1329,4604.008
1330,3915.431
1331,3890.9436
1332,3866.8672
1333,3843.1726
1334,3819.8345
1335,3796.8303
1336,3774.1394
1337,3751.7432
1338,3729.6255
1339,3707.7742
1340,4064.587
1341,4042.4595
1342,4020.48
1343,3998.6492
1344,3976.965
1345,3955.4263
1346,3934.0312
1347,3912.7764
1348,3891.663
1349,3870.6887
1350,4049.42
1351,4027.5054
1352,4005.5886
1353,3983.6824
1354,3961.799
1355,3939.954
1356,3918.1567
1357,3896.4172
1358,3874.7446
1359,3853.146
1360,3720.7065
1361,3700.276
1362,3680.0066
1363,3659.893
1364,3639.9316
1365,3620.119
1366,3600.4514
1367,3580.9268
1368,3561.5427
1369,3542.2944
1370,2626.1467
1371,2610.736
1372,2595.6567
1373,2580.8828
1374,2566.3894
1375,2552.1545
1376,2538.1594
1377,2524.3865
1378,2510.8198
1379,2497.4456
1380,2265.1436
1381,2253.2192
1382,2241.5085
1383,2229.9941
1384,2218.6619
1385,2207.4985
1386,2196.492
1387,2185.6301
1388,2174.9036
1389,2164.3035
1390,2345.8762
1391,2335.0532
1392,2324.301
1393,2313.6172
1394,2303.0005
1395,2292.4492
1396,2281.963
1397,2271.5396
1398,2261.1777
1399,2250.8767
1400,2449.518
1401,2438.307
1402,2427.0632
1403,2415.7976
1404,2404.5183
1405,2393.2327
1406,2381.9465
1407,2370.668
1408,2359.4011
1409,2348.1516
1410,2311.8584
1411,2301.356
1412,2290.8838
1413,2280.4446
1414,2270.039
1415,2259.6687
1416,2249.337
1417,2239.0444
1418,2228.7925
1419,2218.5833
1420,1829.7455
1421,1820.6841
1422,1811.7421
1423,1802.9114
1424,1794.1847
1425,1785.5557
1426,1777.0182
1427,1768.5673
1428,1760.1979
1429,1751.905
1430,2029.0746
1431,2020.0796
1432,2011.0841
1433,2002.0923
1434,1993.1082
1435,1984.1364
1436,1975.18
1437,1966.2416
1438,1957.3234
1439,1948.4275
1440,2438.924
1441,2428.724
1442,2418.426
1443,2408.0461
1444,2397.5972
1445,2387.0925
1446,2376.5435
1447,2365.9604
1448,2355.3523
1449,2344.7263
1450,2188.183
1451,2177.6968
1452,2167.1587
1453,2156.5793
1454,2145.9688
1455,2135.3372
1456,2124.6924
1457,2114.041
1458,2103.3904
1459,2092.7463
1460,1839.4607
1461,1830.4222
1462,1821.5132
1463,1812.7246
1464,1804.0476
1465,1795.4755
1466,1787.0011
1467,1778.6184
1468,1770.3215
1469,1762.1061
1470,1517.1252
1471,1509.534
1472,1502.0411
1473,1494.64
1474,1487.3253
1475,1480.0917
1476,1472.9341
1477,1465.8474
1478,1458.8275
1479,1451.8707
1480,1485.3738
1481,1478.5277
1482,1471.731
1483,1464.9813
1484,1458.2772
1485,1451.6176
1486,1444.9999
1487,1438.4233
1488,1431.8868
1489,1425.3893
1490,2169.5542
1491,2160.8845
1492,2152.0215
1493,2142.989
1494,2133.81
1495,2124.505
1496,2115.0906
1497,2105.584
1498,2095.9993
1499,2086.3503
1500,1852.5527
1501,1843.572
1502,1834.6207
1503,1825.7004
1504,1816.8126
1505,1807.9579
1506,1799.1389
1507,1790.356
1508,1781.6099
1509,1772.9008
1510,1430812.2
1511,1430811.6
1512,1430751.1
1513,1430638.4
1514,1430478.6
1515,1430277.9
1516,1430040.4
1517,1429771.0
1518,1429473.0
1519,1429150.1
1520,2224.1587
1521,2261.635
1522,2294.4805
1523,2323.06
1524,2347.717
1525,2368.78
1526,2386.5547
1527,2401.3306
1528,2413.3723
1529,2422.9294
1530,2973.13
1531,2978.8018
1532,2982.154
1533,2983.4119
1534,2982.7798
1535,2980.446
1536,2976.5828
1537,2971.345
1538,2964.8765
1539,2957.3044
1540,3404.1433
1541,3393.5708
1542,3381.8862
1543,3369.2131
1544,3355.6619
1545,3341.3345
1546,3326.3215
1547,3310.7053
1548,3294.5596
1549,3277.9514
1550,2273.1575
1551,2259.543
1552,2245.9668
1553,2232.4338
1554,2218.9482
1555,2205.5154
1556,2192.1384
1557,2178.8203
1558,2165.5642
1559,2152.3718
1560,2712.4243
1561,2697.6443
1562,2682.7732
1563,2667.8315
1564,2652.8372
1565,2637.8044
1566,2622.748
1567,2607.6794
1568,2592.6106
1569,2577.551
1570,1816892.8
1571,1816900.2
1572,1816830.1
1573,1816691.6
1574,1816492.4
1575,1816239.2
1576,1815938.8
1577,1815596.0
1578,1815216.1
1579,1814803.2
1580,1050802.1
1581,1050499.0
1582,1050182.6
1583,1049854.1
1584,1049515.0
1585,1049166.6
1586,1048810.1
1587,1048446.6
1588,1048076.7
1589,1047701.5
1590,2878.2163
1591,2936.964
1592,2988.9983
1593,3034.8193
1594,3074.8987
1595,3109.693
1596,3139.643
1597,3165.1523
1598,3186.606
1599,3204.3616
1600,3263.1458
1601,3274.4326
1602,3282.885
1603,3288.7698
1604,3292.3328
1605,3293.7993
1606,3293.376
1607,3291.2495
1608,3287.5923
1609,3282.5598
1610,4002.7104
1611,3993.951
1612,3983.6572
1613,3971.9937
1614,3959.1091
1615,3945.1372
1616,3930.1995
1617,3914.4077
1618,3897.86
1619,3880.6472
1620,3805.0735
1621,3787.2383
1622,3768.992
1623,3750.3904
1624,3731.4844
1625,3712.3186
1626,3692.932
1627,3673.362
1628,3653.641
1629,3633.7996
1630,3501.2297
1631,3481.745
1632,3462.2522
1633,3442.7646
1634,3423.2947
1635,3403.8528
1636,3384.4497
1637,3365.094
1638,3345.7944
1639,3326.5574
1640,3783.6555
1641,3762.0916
1642,3740.3909
1643,3718.5845
1644,3696.6992
1645,3674.7595
1646,3652.7869
1647,3630.8
1648,3608.816
1649,3586.8518
1650,1775852.8
1651,1775877.4
1652,1775815.0
1653,1775675.2
1654,1775467.1
1655,1775198.2
1656,1774875.8
1657,1774505.2
1658,1774092.9
1659,1773643.8
1660,3577.724
1661,3638.5527
1662,3691.786
1663,3738.0137
1664,3777.7986
1665,3811.6772
1666,3840.153
1667,3863.6973
1668,3882.751
1669,3897.7222
1670,3607.9387
1671,3615.4673
1672,3620.3318
1673,3622.7896
1674,3623.075
1675,3621.4036
1676,3617.9712
1677,3612.9563
1678,3606.5215
1679,3598.8145
1680,3022.729
1681,3014.1873
1682,3004.9663
1683,2995.1414
1684,2984.7793
1685,2973.9424
1686,2962.6858
1687,2951.058
1688,2939.106
1689,2926.8691
1690,3090.7727
1691,3077.7754
1692,3064.5425
1693,3051.1045
1694,3037.4915
1695,3023.7278
1696,3009.8381
1697,2995.8428
1698,2981.7615
1699,2967.6104
1700,2480.798
1701,2468.5083
1702,2456.3406
1703,2444.2878
1704,2432.344
1705,2420.5034
1706,2408.762
1707,2397.1145
1708,2385.5576
1709,2374.0881
1710,2261.5422
1711,2250.6145
1712,2239.7852
1713,2229.0498
1714,2218.4036
1715,2207.8433
1716,2197.3645
1717,2186.9644
1718,2176.6404
1719,2166.39
1720,2216.0037
1721,2205.949
1722,2195.96
1723,2186.0344
1724,2176.1711
1725,2166.3684
1726,2156.6255
1727,2146.94
1728,2137.3113
1729,2127.7385
1730,2171.1316
1731,2161.385
1732,2151.6687
1733,2141.984
1734,2132.331
1735,2122.7134
1736,2113.1313
1737,2103.5864
1738,2094.0786
1739,2084.6091
1740,2872.7722
1741,2860.5764
1742,2848.1187
1743,2835.4336
1744,2822.553
1745,2809.5042
1746,2796.3118
1747,2782.9988
1748,2769.5854
1749,2756.0903
1750,1795.5166
1751,1785.7739
1752,1776.2263
1753,1766.8579
1754,1757.6543
1755,1748.6028
1756,1739.6926
1757,1730.9132
1758,1722.2552
1759,1713.7094
1760,1231208.5
1761,1231216.6
1762,1231175.0
1763,1231089.4
1764,1230963.6
1765,1230802.6
1766,1230609.9
1767,1230389.0
1768,1230142.8
1769,1229874.1
1770,2581.4954
1771,2621.6074
1772,2656.6748
1773,2687.099
1774,2713.2607
1775,2735.5198
1776,2754.212
1777,2769.652
1778,2782.1333
1779,2791.9263
1780,1948293.0
1781,1948162.4
1782,1947954.1
1783,1947677.1
1784,1947339.1
1785,1946946.1
1786,1946505.1
1787,1946020.8
1788,1945498.2
1789,1944942.1
1790,2417.3635
1791,2469.9683
1792,2516.8728
1793,2558.4792
