,losses
1614,25889.123
1615,25844.139
1616,25796.426
1617,25746.29
1618,25693.99
1619,25639.785
1620,41765.113
1621,41692.71
1622,41615.566
1623,41534.21
1624,41449.113
1625,41360.71
1626,41269.348
1627,41175.395
1628,41079.164
1629,40980.918
1630,74299.086
1631,74230.195
1632,74162.06
1633,74094.63
1634,74027.836
1635,73961.64
1636,73896.0
1637,73830.89
1638,73766.24
1639,73702.055
1640,49830.52
1641,49732.52
1642,49631.156
1643,49526.812
1644,49419.848
1645,49310.566
1646,49199.258
1647,49086.168
1648,48971.516
1649,48855.516
1650,44645.965
1651,44539.32
1652,44432.797
1653,44326.426
1654,44220.227
1655,44114.227
1656,44008.45
1657,43902.9
1658,43797.61
1659,43692.582
1660,329226.8
1661,329178.22
1662,329130.5
1663,329083.47
1664,329037.12
1665,328991.38
1666,328946.22
1667,328901.47
1668,328857.2
1669,328813.3
1670,539114.25
1671,539080.0
1672,539045.3
1673,539010.2
1674,538974.75
1675,538938.94
1676,538902.75
1677,538866.3
1678,538829.7
1679,538792.75
1680,56417.49
1681,56358.72
1682,56291.11
1683,56215.55
1684,56132.902
1685,56043.906
1686,55949.25
1687,55849.543
1688,55745.34
1689,55637.133
1690,59351.258
1691,59269.97
1692,59189.16
1693,59108.824
1694,59028.93
1695,58949.473
1696,58870.43
1697,58791.77
1698,58713.496
1699,58635.6
1700,61300.727
1701,61188.867
1702,61072.93
1703,60953.36
1704,60830.605
1705,60705.004
1706,60576.92
1707,60446.656
1708,60314.484
1709,60180.652
1710,56930.47
1711,56799.023
1712,56666.9
1713,56534.24
1714,56401.133
1715,56267.69
1716,56133.977
1717,56000.066
1718,55866.05
1719,55731.973
1720,88759.01
1721,88668.6
1722,88580.43
1723,88494.29
1724,88409.984
1725,88327.36
1726,88246.266
1727,88166.57
1728,88088.15
1729,88010.89
1730,271914.3
1731,271890.38
1732,271862.53
1733,271831.2
1734,271796.6
1735,271759.1
1736,271719.0
1737,271676.56
1738,271632.0
1739,271585.47
1740,59885.805
1741,59836.676
